boxoffice_year,rank,movie_name,open_date,sales_amount,sales_share,audience_count,screen_count,show_count,rep_nation,nation,distributor_boxoffice,match_key,source_file
2016,1,부산행,20160720,93178283048,0.102,11565479,1788,151315,한국,한국,(주)넥스트엔터테인먼트월드(NEW),부산행|20160720,kobis_boxoffice_yearly_2016.xls
2016,2,검사외전,20160203,77320403264,0.085,9707581,1812,153532,한국,한국,(주)쇼박스,검사외전|20160203,kobis_boxoffice_yearly_2016.xls
2016,3,밀정,20160907,61269783831,0.067,7500420,1444,138161,한국,"한국,미국",워너브러더스 코리아(주),밀정|20160907,kobis_boxoffice_yearly_2016.xls
2016,4,터널,20160810,57529484417,0.063,7120508,1105,113201,한국,한국,(주)쇼박스,터널|20160810,kobis_boxoffice_yearly_2016.xls
2016,5,인천상륙작전,20160727,55101410303,0.06,7049643,1049,97019,한국,한국,(주)씨제이이엔엠,인천상륙작전|20160727,kobis_boxoffice_yearly_2016.xls
2016,6,럭키,20161013,56444461256,0.062,6975290,1234,155977,한국,한국,(주)쇼박스,럭키|20161013,kobis_boxoffice_yearly_2016.xls
2016,7,곡성,20160512,55863520382,0.061,6879908,1485,130322,한국,"한국,미국",이십세기폭스코리아(주),곡성|20160512,kobis_boxoffice_yearly_2016.xls
2016,8,덕혜옹주,20160803,44393459109,0.049,5599177,964,97307,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,덕혜옹주|20160803,kobis_boxoffice_yearly_2016.xls
2016,9,마스터,20161221,39784641065,0.044000000000000004,4935320,1501,70786,한국,한국,(주)씨제이이엔엠,마스터|20161221,kobis_boxoffice_yearly_2016.xls
2016,10,판도라,20161207,33955398164,0.037000000000000005,4313864,1184,90758,한국,한국,(주)넥스트엔터테인먼트월드(NEW),판도라|20161207,kobis_boxoffice_yearly_2016.xls
2016,11,아가씨,20160601,35211229991,0.039,4287839,1171,90365,한국,한국,(주)씨제이이엔엠,아가씨|20160601,kobis_boxoffice_yearly_2016.xls
2016,12,귀향,20160224,27249738990,0.03,3587173,876,90286,한국,한국,(주)와우픽쳐스,귀향|20160224,kobis_boxoffice_yearly_2016.xls
2016,13,형,20161123,23113768293,0.025,2979659,993,83518,한국,한국,(주)씨제이이엔엠,형|20161123,kobis_boxoffice_yearly_2016.xls
2016,14,히말라야,20151216,20705587567,0.023,2630352,955,61673,한국,한국,(주)씨제이이엔엠,히말라야|20151216,kobis_boxoffice_yearly_2016.xls
2016,15,아수라,20160928,20576226662,0.023,2594028,1278,68040,한국,한국,(주)씨제이이엔엠,아수라|20160928,kobis_boxoffice_yearly_2016.xls
2016,16,굿바이 싱글,20160629,16912706195,0.019,2108273,841,56380,한국,한국,(주)쇼박스,굿바이 싱글|20160629,kobis_boxoffice_yearly_2016.xls
2016,17,봉이 김선달,20160706,16227052642,0.018000000000000002,2051277,942,51418,한국,한국,(주)씨제이이엔엠,봉이 김선달|20160706,kobis_boxoffice_yearly_2016.xls
2016,18,내부자들: 디 오리지널,20151231,15742927260,0.017,1924720,838,45697,한국,한국,(주)쇼박스,내부자들: 디 오리지널|20151231,kobis_boxoffice_yearly_2016.xls
2016,19,탐정 홍길동: 사라진 마을,20160504,11516170845,0.013000000000000001,1430885,764,41076,한국,한국,(주)씨제이이엔엠,탐정 홍길동: 사라진 마을|20160504,kobis_boxoffice_yearly_2016.xls
2016,20,특별수사: 사형수의 편지,20160616,9929947065,0.011000000000000001,1241899,691,39372,한국,한국,(주)넥스트엔터테인먼트월드(NEW),특별수사: 사형수의 편지|20160616,kobis_boxoffice_yearly_2016.xls
2016,21,시간이탈자,20160413,9731838195,0.011000000000000001,1202384,733,55075,한국,한국,(주)씨제이이엔엠,시간이탈자|20160413,kobis_boxoffice_yearly_2016.xls
2016,22,동주,20160217,8889077089,0.01,1172641,543,39958,한국,한국,메가박스중앙(주) 플러스엠 엔터테인먼트,동주|20160217,kobis_boxoffice_yearly_2016.xls
2016,23,미씽: 사라진 여자,20161130,8881616256,0.01,1153109,790,40617,한국,한국,메가박스중앙(주) 플러스엠 엔터테인먼트,미씽: 사라진 여자|20161130,kobis_boxoffice_yearly_2016.xls
2016,24,"당신, 거기 있어줄래요",20161214,8999085248,0.01,1124815,767,39181,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,"당신, 거기 있어줄래요|20161214",kobis_boxoffice_yearly_2016.xls
2016,25,오빠생각,20160121,8060591287,0.009000000000000001,1069864,855,44801,한국,한국,(주)넥스트엔터테인먼트월드(NEW),오빠생각|20160121,kobis_boxoffice_yearly_2016.xls
2016,26,"날, 보러와요",20160407,8836144063,0.01,1063442,683,49237,한국,한국,메가박스중앙(주) 플러스엠 엔터테인먼트,"날, 보러와요|20160407",kobis_boxoffice_yearly_2016.xls
2016,27,"고산자, 대동여지도",20160907,7801007258,0.009000000000000001,974262,765,38048,한국,한국,(주)씨제이이엔엠,"고산자, 대동여지도|20160907",kobis_boxoffice_yearly_2016.xls
2016,28,좋아해줘,20160217,6572774337,0.006999999999999999,848148,637,27125,한국,한국,(주)씨제이이엔엠,좋아해줘|20160217,kobis_boxoffice_yearly_2016.xls
2016,29,스플릿,20161109,6102712539,0.006999999999999999,758195,702,32616,한국,한국,오퍼스픽쳐스(유),스플릿|20161109,kobis_boxoffice_yearly_2016.xls
2016,30,국가대표 2,20160810,5482232042,0.006,709929,562,20689,한국,한국,메가박스중앙(주) 플러스엠 엔터테인먼트,국가대표 2|20160810,kobis_boxoffice_yearly_2016.xls
2016,31,그날의 분위기,20160114,5149571612,0.006,653287,592,27186,한국,한국,(주)쇼박스,그날의 분위기|20160114,kobis_boxoffice_yearly_2016.xls
2016,32,사냥,20160629,4912658515,0.005,645922,696,28862,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,사냥|20160629,kobis_boxoffice_yearly_2016.xls
2016,33,널 기다리며,20160310,5234303336,0.006,635235,551,33774,한국,한국,(주)넥스트엔터테인먼트월드(NEW),널 기다리며|20160310,kobis_boxoffice_yearly_2016.xls
2016,34,가려진 시간,20161116,3946462400,0.004,510878,884,30404,한국,한국,(주)쇼박스,가려진 시간|20161116,kobis_boxoffice_yearly_2016.xls
2016,35,해어화,20160413,3768200759,0.004,485695,572,32322,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,해어화|20160413,kobis_boxoffice_yearly_2016.xls
2016,36,계춘할망,20160519,3600794348,0.004,482516,526,19644,한국,한국,(주)콘텐츠지오,계춘할망|20160519,kobis_boxoffice_yearly_2016.xls
2016,37,"로봇, 소리",20160127,3519595560,0.004,476665,609,25502,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,"로봇, 소리|20160127",kobis_boxoffice_yearly_2016.xls
2016,38,나를 잊지 말아요,20160107,3398915000,0.004,425799,559,19138,한국,한국,(주)씨제이이엔엠,나를 잊지 말아요|20160107,kobis_boxoffice_yearly_2016.xls
2016,39,조선마술사,20151230,3143566733,0.003,403919,608,13708,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,조선마술사|20151230,kobis_boxoffice_yearly_2016.xls
2016,40,위대한 소원,20160421,2440004213,0.003,308398,524,22769,한국,한국,(주)넥스트엔터테인먼트월드(NEW),위대한 소원|20160421,kobis_boxoffice_yearly_2016.xls
2016,41,혼숨,20161026,2258422445,0.002,288016,498,14510,한국,한국,(주)프레인글로벌,혼숨|20161026,kobis_boxoffice_yearly_2016.xls
2016,42,극장판 안녕 자두야,20160504,2137638000,0.002,280406,523,7758,한국,한국,(주)씨제이이엔엠,극장판 안녕 자두야|20160504,kobis_boxoffice_yearly_2016.xls
2016,43,비밀은 없다,20160623,2029410239,0.002,250829,502,14749,한국,한국,(주)씨제이이엔엠,비밀은 없다|20160623,kobis_boxoffice_yearly_2016.xls
2016,44,순정,20160224,1738293033,0.002,240484,467,10545,한국,한국,(주)리틀빅픽쳐스,순정|20160224,kobis_boxoffice_yearly_2016.xls
2016,45,남과 여,20160225,1651122533,0.002,203775,449,9790,한국,한국,(주)쇼박스,남과 여|20160225,kobis_boxoffice_yearly_2016.xls
2016,46,대호,20151216,1385096300,0.002,178574,409,5222,한국,한국,(주)넥스트엔터테인먼트월드(NEW),대호|20151216,kobis_boxoffice_yearly_2016.xls
2016,47,대배우,20160330,1246200228,0.001,169984,474,16517,한국,한국,"(주)대명문화공장,(주)리틀빅픽쳐스",대배우|20160330,kobis_boxoffice_yearly_2016.xls
2016,48,달빛궁궐,20160907,1147863700,0.001,153097,425,6067,한국,한국,(주)넥스트엔터테인먼트월드(NEW),달빛궁궐|20160907,kobis_boxoffice_yearly_2016.xls
2016,49,극장판 꼬마버스 타요의 에이스 구출작전,20160121,905899900,0.001,135398,200,5395,한국,한국,(주)아이코닉스,극장판 꼬마버스 타요의 에이스 구출작전|20160121,kobis_boxoffice_yearly_2016.xls
2016,50,최강전사 미니특공대: 영웅의 탄생,20160204,877875200,0.001,117170,349,4863,한국,한국,(주)에스에이엠지엔터테인먼트,최강전사 미니특공대: 영웅의 탄생|20160204,kobis_boxoffice_yearly_2016.xls
2016,51,무서운 이야기 3 : 화성에서 온 소녀,20160601,784148500,0.001,97804,317,6407,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,무서운 이야기 3 : 화성에서 온 소녀|20160601,kobis_boxoffice_yearly_2016.xls
2016,52,걷기왕,20161020,710905075,0.001,95542,462,10476,한국,한국,CGV아트하우스,걷기왕|20161020,kobis_boxoffice_yearly_2016.xls
2016,53,일사각오,20160317,682581500,0.001,94767,66,2702,한국,한국,파이오니아21,일사각오|20160317,kobis_boxoffice_yearly_2016.xls
2016,54,엽기적인 그녀 2,20160512,594260900,0.001,77124,387,6132,한국,한국,(주)리틀빅픽쳐스,엽기적인 그녀 2|20160512,kobis_boxoffice_yearly_2016.xls
2016,55,번개맨,20160211,517127000,0.001,69363,393,4644,한국,한국,(주)키다리이엔티,번개맨|20160211,kobis_boxoffice_yearly_2016.xls
2016,56,올레,20160825,522938900,0.001,66883,338,5126,한국,한국,"(주)대명문화공장,(주)리틀빅픽쳐스",올레|20160825,kobis_boxoffice_yearly_2016.xls
2016,57,두 남자,20161130,459566121,0.001,60365,397,7199,한국,한국,(주)키다리이엔티,두 남자|20161130,kobis_boxoffice_yearly_2016.xls
2016,58,극장판 프랭키와 친구들: 생명의 나무,20160413,410560600,0,56842,258,2763,한국,한국,예지림엔터테인먼트,극장판 프랭키와 친구들: 생명의 나무|20160413,kobis_boxoffice_yearly_2016.xls
2016,59,빅뱅 메이드,20160630,466486700,0.001,55582,56,1794,한국,한국,씨제이 씨지브이(CJ CGV)(주),빅뱅 메이드|20160630,kobis_boxoffice_yearly_2016.xls
2016,60,잡아야 산다,20160107,410361400,0,54450,219,3187,한국,한국,오퍼스픽쳐스(유),잡아야 산다|20160107,kobis_boxoffice_yearly_2016.xls
2016,61,뽀로로 극장판 컴퓨터 왕국 대모험,20151210,392627100,0,53939,151,2024,한국,한국,(주)넥스트엔터테인먼트월드(NEW),뽀로로 극장판 컴퓨터 왕국 대모험|20151210,kobis_boxoffice_yearly_2016.xls
2016,62,목숨 건 연애,20161214,361668800,0,47805,393,5786,한국,"한국,대만,중국",오퍼스픽쳐스(유),목숨 건 연애|20161214,kobis_boxoffice_yearly_2016.xls
2016,63,트릭,20160713,297957300,0,38262,390,5939,한국,한국,"(주)스톰픽쳐스코리아,(주)이수C&E",트릭|20160713,kobis_boxoffice_yearly_2016.xls
2016,64,대결,20160922,251176500,0,32278,366,5409,한국,한국,"(주)스톰픽쳐스코리아,TCO(주)더콘텐츠온",대결|20160922,kobis_boxoffice_yearly_2016.xls
2016,65,인천상륙작전 : 익스텐디드 에디션(확장판),20160913,220051200,0,27070,122,1522,한국,한국,(주)씨제이이엔엠,인천상륙작전 : 익스텐디드 에디션(확장판)|20160913,kobis_boxoffice_yearly_2016.xls
2016,66,히야,20160310,173844100,0,21687,124,1444,한국,한국,(주)라이크콘텐츠,히야|20160310,kobis_boxoffice_yearly_2016.xls
2016,67,내부자들,20151119,133555400,0,17175,51,371,한국,한국,(주)쇼박스,내부자들|20151119,kobis_boxoffice_yearly_2016.xls
2016,68,사랑하기 때문에,20170104,134684000,0,16410,26,80,한국,한국,(주)넥스트엔터테인먼트월드(NEW),사랑하기 때문에|20170104,kobis_boxoffice_yearly_2016.xls
2016,69,무수단,20160303,126155400,0,15882,228,2422,한국,한국,오퍼스픽쳐스(유),무수단|20160303,kobis_boxoffice_yearly_2016.xls
2016,70,살인의 추억,20030425,13874800,0,2079,17,122,한국,한국,씨제이엔터테인먼트,살인의 추억|20030425,kobis_boxoffice_yearly_2016.xls
2016,71,돈 맛,20160929,8439000,0,1733,50,54,한국,한국,(주)박수엔터테인먼트,돈 맛|20160929,kobis_boxoffice_yearly_2016.xls
2016,72,와룡선생 상경기,,3050000,0,1525,1,24,한국,한국,,와룡선생 상경기|,kobis_boxoffice_yearly_2016.xls
2016,73,마포사는 황부자,,2975000,0,1485,1,32,한국,한국,,마포사는 황부자|,kobis_boxoffice_yearly_2016.xls
2016,74,미워도 다시 한번 '80,19800621,2960000,0,1480,1,25,한국,한국,,미워도 다시 한번 '80|19800621,kobis_boxoffice_yearly_2016.xls
2016,75,협객 김두한,19750605,2855000,0,1425,1,15,한국,한국,,협객 김두한|19750605,kobis_boxoffice_yearly_2016.xls
2016,76,나는 증인이다,20160914,7113800,0,1407,2,99,한국,"한국,중국",(주)문와쳐,나는 증인이다|20160914,kobis_boxoffice_yearly_2016.xls
2016,77,하얀 까마귀,,2806000,0,1403,1,27,한국,한국,,하얀 까마귀|,kobis_boxoffice_yearly_2016.xls
2016,78,어느 여대생의 고백,,2810000,0,1400,1,19,한국,한국,,어느 여대생의 고백|,kobis_boxoffice_yearly_2016.xls
2016,79,파란 이별의 글씨,,2746000,0,1373,1,35,한국,한국,,파란 이별의 글씨|,kobis_boxoffice_yearly_2016.xls
2016,80,내시,,2632000,0,1307,1,17,한국,한국,,내시|,kobis_boxoffice_yearly_2016.xls
2016,81,아 백범 김구선생,,2606000,0,1303,1,21,한국,한국,,아 백범 김구선생|,kobis_boxoffice_yearly_2016.xls
2016,82,하숙집 2,20160107,7053000,0,1266,20,46,한국,한국,(주)소나무픽쳐스,하숙집 2|20160107,kobis_boxoffice_yearly_2016.xls
2016,83,"시발, 놈: 인류의 시작",20160818,8802400,0,1159,10,150,한국,한국,(주)엣나인필름,"시발, 놈: 인류의 시작|20160818",kobis_boxoffice_yearly_2016.xls
2016,84,강화도령,,2292000,0,1146,1,16,한국,한국,,강화도령|,kobis_boxoffice_yearly_2016.xls
2016,85,미워도 다시 한번 3,19700101,2286000,0,1143,1,20,한국,한국,,미워도 다시 한번 3|19700101,kobis_boxoffice_yearly_2016.xls
2016,86,아더왕의 전설,20161109,17291000,0,1133,5,32,한국,한국,(주)패뷸러스,아더왕의 전설|20161109,kobis_boxoffice_yearly_2016.xls
2016,87,원점,,2228000,0,1114,1,20,한국,한국,,원점|,kobis_boxoffice_yearly_2016.xls
2016,88,무영탑,,2224000,0,1112,1,15,한국,한국,,무영탑|,kobis_boxoffice_yearly_2016.xls
2016,89,하숙생,,2198000,0,1099,1,20,한국,한국,,하숙생|,kobis_boxoffice_yearly_2016.xls
2016,90,암굴왕,,2029000,0,1012,1,20,한국,한국,,암굴왕|,kobis_boxoffice_yearly_2016.xls
2016,91,땡볕,19850801,1936000,0,968,1,19,한국,한국,,땡볕|19850801,kobis_boxoffice_yearly_2016.xls
2016,92,서울의 지붕 밑,,1926000,0,963,1,21,한국,한국,,서울의 지붕 밑|,kobis_boxoffice_yearly_2016.xls
2016,93,이조 여인잔혹사,19690502,1917000,0,956,1,16,한국,한국,,이조 여인잔혹사|19690502,kobis_boxoffice_yearly_2016.xls
2016,94,헬머니,20150305,2830000,0,942,1,24,한국,한국,(주)넥스트엔터테인먼트월드(NEW),헬머니|20150305,kobis_boxoffice_yearly_2016.xls
2016,95,생사투,19740228,1834000,0,917,1,18,한국,한국,,생사투|19740228,kobis_boxoffice_yearly_2016.xls
2016,96,태양은늙지않는다,,1819000,0,907,1,20,한국,한국,,태양은늙지않는다|,kobis_boxoffice_yearly_2016.xls
2016,97,연평해전,20150624,2883000,0,904,4,29,한국,한국,(주)넥스트엔터테인먼트월드(NEW),연평해전|20150624,kobis_boxoffice_yearly_2016.xls
2016,98,별아 내 가슴에,19580531,1802000,0,901,1,16,한국,한국,,별아 내 가슴에|19580531,kobis_boxoffice_yearly_2016.xls
2016,99,뷰티 인사이드,20150820,7349600,0,868,1,68,한국,한국,(주)넥스트엔터테인먼트월드(NEW),뷰티 인사이드|20150820,kobis_boxoffice_yearly_2016.xls
2016,100,죽음의 다섯 손가락,19721202,1700000,0,850,1,15,한국,한국,,죽음의 다섯 손가락|19721202,kobis_boxoffice_yearly_2016.xls
2016,101,꿈,19550116,1676000,0,838,1,17,한국,한국,,꿈|19550116,kobis_boxoffice_yearly_2016.xls
2016,102,대결투,19730223,1643000,0,819,1,18,한국,한국,,대결투|19730223,kobis_boxoffice_yearly_2016.xls
2016,103,사도,20150916,2869000,0,758,1,13,한국,한국,(주)쇼박스,사도|20150916,kobis_boxoffice_yearly_2016.xls
2016,104,극적인 하룻밤,20151203,6106000,0,757,7,29,한국,한국,CGV아트하우스,극적인 하룻밤|20151203,kobis_boxoffice_yearly_2016.xls
2016,105,철낭자,19710430,1517000,0,756,1,18,한국,한국,,철낭자|19710430,kobis_boxoffice_yearly_2016.xls
2016,106,백사부인,19601002,1438000,0,719,1,20,한국,한국,,백사부인|19601002,kobis_boxoffice_yearly_2016.xls
2016,107,왕자 호동,,1376000,0,688,1,18,한국,한국,,왕자 호동|,kobis_boxoffice_yearly_2016.xls
2016,108,너는 내 운명,19800328,1366000,0,683,1,26,한국,한국,,너는 내 운명|19800328,kobis_boxoffice_yearly_2016.xls
2016,109,독립협회와 청년 이승만,,1336000,0,668,1,8,한국,한국,,독립협회와 청년 이승만|,kobis_boxoffice_yearly_2016.xls
2016,110,"1789, 바스티유의 연인들",20140918,6093000,0,664,6,36,한국,한국,유니버설픽쳐스인터내셔널 코리아(유),"1789, 바스티유의 연인들|20140918",kobis_boxoffice_yearly_2016.xls
2016,111,암살,20150722,2141000,0,660,1,21,한국,한국,(주)쇼박스,암살|20150722,kobis_boxoffice_yearly_2016.xls
2016,112,렌의 애가,19690101,1292000,0,646,1,8,한국,한국,,렌의 애가|19690101,kobis_boxoffice_yearly_2016.xls
2016,113,어둠의 자식들,19810807,1234000,0,617,1,16,한국,한국,,어둠의 자식들|19810807,kobis_boxoffice_yearly_2016.xls
2016,113,국제시장,20141217,3038000,0,617,2,4,한국,한국,(주)씨제이이엔엠,국제시장|20141217,kobis_boxoffice_yearly_2016.xls
2016,115,수상한 언니들,20160303,3333000,0,616,21,27,한국,한국,(주)투한미디어,수상한 언니들|20160303,kobis_boxoffice_yearly_2016.xls
2016,116,표류도,19601217,1194000,0,597,1,9,한국,한국,,표류도|19601217,kobis_boxoffice_yearly_2016.xls
2016,117,돈,19500309,1166000,0,583,1,8,한국,한국,,돈|19500309,kobis_boxoffice_yearly_2016.xls
2016,118,검은 사제들,20151105,3306000,0,581,5,18,한국,한국,(주)씨제이이엔엠,검은 사제들|20151105,kobis_boxoffice_yearly_2016.xls
2016,119,개인교수: 심화학습,20160218,3688000,0,571,20,46,한국,한국,(주)소나무픽쳐스,개인교수: 심화학습|20160218,kobis_boxoffice_yearly_2016.xls
2016,120,동거의 목적,20160331,2945000,0,566,20,40,한국,한국,(주)제이에이와이이엔터테인먼트,동거의 목적|20160331,kobis_boxoffice_yearly_2016.xls
2016,121,착한 여비서의 목적,20160520,2889000,0,561,20,22,한국,한국,골든타이드픽처스(주),착한 여비서의 목적|20160520,kobis_boxoffice_yearly_2016.xls
2016,122,관음증,20160225,2926000,0,559,20,33,한국,한국,골든타이드픽처스(주),관음증|20160225,kobis_boxoffice_yearly_2016.xls
2016,123,너는 내 운명,20050923,1116000,0,558,1,15,한국,한국,씨제이엔터테인먼트,너는 내 운명|20050923,kobis_boxoffice_yearly_2016.xls
2016,124,청춘학당2 기생난입야사,20160303,3313000,0,556,20,49,한국,한국,(주)영화사히트,청춘학당2 기생난입야사|20160303,kobis_boxoffice_yearly_2016.xls
2016,124,젊은 엄마 4,20160428,2859000,0,556,20,20,한국,한국,골든타이드픽처스(주),젊은 엄마 4|20160428,kobis_boxoffice_yearly_2016.xls
2016,126,수상한 그녀,20140122,3128000,0,540,1,2,한국,한국,(주)씨제이이엔엠,수상한 그녀|20140122,kobis_boxoffice_yearly_2016.xls
2016,127,눈물의 여인,,1042000,0,521,1,11,한국,한국,,눈물의 여인|,kobis_boxoffice_yearly_2016.xls
2016,128,유령,19990731,1556000,0,518,1,25,한국,한국,일신창업투자,유령|19990731,kobis_boxoffice_yearly_2016.xls
2016,129,젊은엄마 : 디 오리지널,20160623,2670000,0,516,20,39,한국,한국,골든타이드픽처스(주),젊은엄마 : 디 오리지널|20160623,kobis_boxoffice_yearly_2016.xls
2016,130,종각,,1016000,0,508,1,10,한국,한국,,종각|,kobis_boxoffice_yearly_2016.xls
2016,131,겨울나그네,19860412,995000,0,505,1,12,한국,한국,,겨울나그네|19860412,kobis_boxoffice_yearly_2016.xls
2016,132,러시아 엄마,20160728,2560000,0,497,20,20,한국,한국,골든타이드픽처스(주),러시아 엄마|20160728,kobis_boxoffice_yearly_2016.xls
2016,133,입영전야,20160405,3290000,0,492,20,46,한국,한국,(주)소나무픽쳐스,입영전야|20160405,kobis_boxoffice_yearly_2016.xls
2016,134,순애보,,974000,0,487,1,8,한국,한국,,순애보|,kobis_boxoffice_yearly_2016.xls
2016,135,등산의 목적,20160303,2507000,0,484,20,24,한국,한국,주식회사 비엠미디어,등산의 목적|20160303,kobis_boxoffice_yearly_2016.xls
2016,136,내 마음의 풍금,19990327,1451000,0,481,1,20,한국,한국,,내 마음의 풍금|19990327,kobis_boxoffice_yearly_2016.xls
2016,137,알바생들,20160428,2349000,0,465,20,24,한국,한국,(주)나우콘텐츠,알바생들|20160428,kobis_boxoffice_yearly_2016.xls
2016,138,비오는 날의 오후 3시,,928000,0,464,1,8,한국,한국,,비오는 날의 오후 3시|,kobis_boxoffice_yearly_2016.xls
2016,139,지옥화,19580420,924000,0,462,1,15,한국,한국,,지옥화|19580420,kobis_boxoffice_yearly_2016.xls
2016,139,유관순,,924000,0,462,1,9,한국,한국,,유관순|,kobis_boxoffice_yearly_2016.xls
2016,141,제15회 미쟝센 단편영화제 희극지왕 2,,2731000,0,458,1,3,한국,한국,,제15회 미쟝센 단편영화제 희극지왕 2|,kobis_boxoffice_yearly_2016.xls
2016,142,화녀촌,19851116,870000,0,449,1,6,한국,한국,,화녀촌|19851116,kobis_boxoffice_yearly_2016.xls
2016,143,얼굴이 아니고 마음입니다,19831119,879000,0,448,1,8,한국,한국,,얼굴이 아니고 마음입니다|19831119,kobis_boxoffice_yearly_2016.xls
2016,144,육체의 약속,19750726,894000,0,446,1,8,한국,한국,,육체의 약속|19750726,kobis_boxoffice_yearly_2016.xls
2016,145,결사대작전,19690903,884000,0,442,1,14,한국,한국,,결사대작전|19690903,kobis_boxoffice_yearly_2016.xls
2016,145,죽은 자와 산 자,,884000,0,442,1,8,한국,한국,,죽은 자와 산 자|,kobis_boxoffice_yearly_2016.xls
2016,147,애수의 샌프란시스코,19750328,850000,0,432,1,9,한국,한국,,애수의 샌프란시스코|19750328,kobis_boxoffice_yearly_2016.xls
2016,148,"금지된 섹스, 달콤한 복수",20160114,2374000,0,427,21,49,한국,한국,(주)케이알씨지,"금지된 섹스, 달콤한 복수|20160114",kobis_boxoffice_yearly_2016.xls
2016,149,허삼관,20150114,1272000,0,424,1,16,한국,한국,(주)넥스트엔터테인먼트월드(NEW),허삼관|20150114,kobis_boxoffice_yearly_2016.xls
2016,150,탐정사무소 - 사랑과 전쟁,20160513,2097000,0,415,20,23,한국,한국,(주)나우콘텐츠,탐정사무소 - 사랑과 전쟁|20160513,kobis_boxoffice_yearly_2016.xls
2016,151,동감,20000527,1231000,0,409,1,25,한국,한국,"(주)제이앤씨미디어그룹,와이드 릴리즈(주)",동감|20000527,kobis_boxoffice_yearly_2016.xls
2016,152,로맨스그레이,,816000,0,408,1,4,한국,한국,,로맨스그레이|,kobis_boxoffice_yearly_2016.xls
2016,153,야한 누나들,20160211,2102000,0,400,20,40,한국,한국,(주)에이블엔터테인먼트,야한 누나들|20160211,kobis_boxoffice_yearly_2016.xls
2016,154,효녀 심청,19721117,790000,0,395,1,8,한국,한국,,효녀 심청|19721117,kobis_boxoffice_yearly_2016.xls
2016,155,맛있는 만남,20160229,2054000,0,394,19,45,한국,한국,(주)케이알씨지,맛있는 만남|20160229,kobis_boxoffice_yearly_2016.xls
2016,156,적도의 꽃,19831029,757000,0,387,1,6,한국,한국,,적도의 꽃|19831029,kobis_boxoffice_yearly_2016.xls
2016,157,야한밤 심야극장,20160225,1964000,0,386,20,46,한국,한국,(주)케이알씨지,야한밤 심야극장|20160225,kobis_boxoffice_yearly_2016.xls
2016,158,뜨거운 이웃,20160128,2020000,0,382,20,42,한국,한국,(주)케이알씨지,뜨거운 이웃|20160128,kobis_boxoffice_yearly_2016.xls
2016,159,여자의 일생,19930528,740000,0,377,1,6,한국,한국,,여자의 일생|19930528,kobis_boxoffice_yearly_2016.xls
2016,160,제15회 미쟝센 단편영화제 4만번의 구타 2,,2246000,0,376,1,3,한국,한국,,제15회 미쟝센 단편영화제 4만번의 구타 2|,kobis_boxoffice_yearly_2016.xls
2016,161,군도: 민란의 시대,20140723,683000,0,370,1,7,한국,한국,(주)쇼박스,군도: 민란의 시대|20140723,kobis_boxoffice_yearly_2016.xls
2016,162,7월 단편 상상극장-태리씨,,2944000,0,368,1,5,한국,한국,,7월 단편 상상극장-태리씨|,kobis_boxoffice_yearly_2016.xls
2016,163,3월 단편 상상극장-류혜영을 보라,,2926200,0,367,1,5,한국,한국,,3월 단편 상상극장-류혜영을 보라|,kobis_boxoffice_yearly_2016.xls
2016,164,자유연애시대,20160204,1960000,0,365,20,25,한국,한국,(주)케이알씨지,자유연애시대|20160204,kobis_boxoffice_yearly_2016.xls
2016,165,제15회 미쟝센 단편영화제 사랑에 관한 짧은 필름2,,2131500,0,358,1,3,한국,한국,,제15회 미쟝센 단편영화제 사랑에 관한 짧은 필름2|,kobis_boxoffice_yearly_2016.xls
2016,166,미망인,19551210,814000,0,357,1,36,한국,한국,,미망인|19551210,kobis_boxoffice_yearly_2016.xls
2016,166,물레방아,19661110,714000,0,357,2,6,한국,한국,,물레방아|19661110,kobis_boxoffice_yearly_2016.xls
2016,168,제15회 미쟝센 단편영화제 식스 센스 1,,2100000,0,352,1,3,한국,한국,,제15회 미쟝센 단편영화제 식스 센스 1|,kobis_boxoffice_yearly_2016.xls
2016,169,부러진 화살,20120118,823000,0,348,1,14,한국,한국,(주)넥스트엔터테인먼트월드(NEW),부러진 화살|20120118,kobis_boxoffice_yearly_2016.xls
2016,170,진시황제와 만리장성,,675000,0,344,1,4,한국,한국,,진시황제와 만리장성|,kobis_boxoffice_yearly_2016.xls
2016,171,제15회 미쟝센 단편영화제 사랑에 관한 짧은 필름 3,,2042500,0,343,1,3,한국,한국,,제15회 미쟝센 단편영화제 사랑에 관한 짧은 필름 3|,kobis_boxoffice_yearly_2016.xls
2016,172,흑룡강,19761009,664000,0,342,1,12,한국,한국,,흑룡강|19761009,kobis_boxoffice_yearly_2016.xls
2016,173,위선자들: 감독판,20160421,1750000,0,340,20,20,한국,한국,"THE 픽쳐스,주식회사 마운틴픽쳐스",위선자들: 감독판|20160421,kobis_boxoffice_yearly_2016.xls
