"순위","영화명","개봉일","매출액","매출액 점유율","관객수","스크린수","상영횟수","대표국적","국적","배급사"
"24","아이","2021-02-10","297850920","0.0020","37692","504","7900","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"25","괴기맨숀","2021-06-30","330369600","0.0020","32752","131","2804","한국","한국","(주)콘텐츠판다"
"26","몬스타엑스 : 더 드리밍","2021-12-08","486980000","0.0030","30487","98","2262","한국","한국","씨제이포디플렉스 주식회사"
"27","조제","2020-12-10","223247970","0.0010","25792","472","6332","한국","한국","워너브러더스 코리아(주)"
"28","F20","2021-10-06","162965500","0.0010","23372","218","2538","한국","한국","와이드 릴리즈(주)"
"29","도굴","2020-11-04","196309260","0.0010","21767","294","5045","한국","한국","(주)씨제이이엔엠"
"30","몬테크리스토: 더 뮤지컬 라이브","2021-03-19","336514000","0.0020","17362","90","2312","한국","한국","씨지브이 아이스콘,씨제이포디플렉스 주식회사"
"31","잔나비 판타스틱 올드패션드 리턴즈! x 넌센스 Ⅱ","2021-09-09","334063500","0.0020","16704","66","884","한국","한국","씨지브이 아이스콘"
"32","송가인 더 드라마","2021-02-11","175253000","0.0010","16251","117","2754","한국","한국","(주)영화특별시에스엠씨"
"33","블랙핑크 더 무비","2021-08-04","200750000","0.0010","15387","147","1460","한국","한국","씨제이포디플렉스 주식회사"
"34","더블패티","2021-02-17","132609660","0.0010","15383","265","2166","한국","한국","(주)케이티알파,판씨네마(주)"
"35","베르테르","2021-05-05","223809000","0.0010","12646","68","1034","한국","한국","씨지브이 아이스콘"
"36","팬텀: 더 뮤지컬 라이브","2021-12-01","191806980","0.0010","11293","118","1379","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"37","화이트데이: 부서진 결계","2021-10-06","103168580","0.0010","11119","356","2934","한국","한국","(주)제이앤씨미디어그룹"
"38","토이 솔져스: 가짜사나이2 더 컴플리트","2021-01-27","108309800","0.0010","11116","155","2893","한국","한국","씨제이포디플렉스 주식회사"
"39","잃어버린 얼굴 1895","2021-02-24","135487000","0.0010","9558","63","1126","한국","한국","(재)서울예술단"
"40","부활","2020-07-09","77018250","0.0","9200","39","664","한국","한국","(주)중헌홀딩스"
"41","태극기 휘날리며","2004-02-05","61487500","0.0","7607","74","1530","한국","한국","(주)제이앤씨미디어그룹,와이드 릴리즈(주),(주)다자인소프트,(주)쇼박스"
"42","킹메이커","2022-01-26","63836500","0.0","7599","33","62","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"43","타짜","2006-09-28","80865800","0.0","7282","90","738","한국","한국","씨제이엔터테인먼트"
"44","이웃사촌","2020-11-25","61223790","0.0","6795","143","1923","한국","한국","(주)리틀빅픽쳐스,(주)트리니티픽쳐스"
"45","승리호","","51153600","0.0","5258","84","969","한국","한국","(주)메리크리스마스"
"46","경관의 피","2022-01-05","46843000","0.0","5178","19","30","한국","한국","(주)에이스메이커무비웍스"
"47","여타짜","2021-12-08","42662840","0.0","4964","152","1425","한국","한국","(주)박수엔터테인먼트"
"48","BIAF2021 한국 단편 경쟁 B","","24475000","0.0","4895","3","35","한국","한국",""
"49","아르코 라이브 뮤지컬 호프","2021-03-03","94146000","0.0010","4725","10","199","한국","한국","(주)아이디어랩"
"50","국카스텐 콘서트 실황 : 해프닝","2021-03-24","82419000","0.0010","4611","54","957","한국","한국","씨지브이 아이스콘"
"51","마마무 2021 웨어 아 위 콘서트 더 무비","2021-12-03","76530500","0.0","4252","37","282","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"52","범털 2: 쩐의 전쟁","2021-05-13","21213890","0.0","4054","30","351","한국","한국","(주)피터팬픽쳐스"
"53","클래식","2003-01-30","33266500","0.0","3733","26","341","한국","한국","(주)시네마서비스,(주)씨제이이엔엠"
"54","신비아파트 뮤지컬 시즌3 : 뱀파이어왕의 비밀","2021-05-22","54186000","0.0","3700","55","666","한국","한국","(주)씨제이이엔엠"
"55","큰엄마의 미친봉고","2021-01-21","24358250","0.0","3632","67","540","한국","한국","(주)백그림"
"56","2021 스웨그 에이지 : 외쳐, 조선!","2021-05-13","34736900","0.0","3615","34","632","한국","한국","(주)위즈온센"
"57","엽기적인 그녀","2001-07-26","34837380","0.0","3386","100","725","한국","한국","이언픽쳐스,(주)시네마서비스"
"58","아수라도","2021-03-18","27725060","0.0","3166","101","759","한국","한국","(주)제이앤씨미디어그룹"
"59","ARKO LIVE 뮤지컬 시데레우스","2021-02-11","47258500","0.0","3158","15","304","한국","한국","(주)아이디어랩"
"60","간이역","2021-02-18","26881340","0.0","3061","48","394","한국","한국","(주)드림팩트엔터테인먼트"
"61","브라더","2021-10-07","25349450","0.0","3049","131","1036","한국","한국","(주)박수엔터테인먼트"
"62","신과함께-죄와 벌","2017-12-20","19855450","0.0","2876","109","1311","한국","한국","롯데쇼핑㈜롯데엔터테인먼트"
"63","BIAF2021 한국 단편 경쟁 A","","14235000","0.0","2847","2","19","한국","한국",""
"64","장화, 홍련","2003-06-13","24256000","0.0","2744","25","324","한국","한국","영화사청어람(주)"
"65","트웬티 해커","2021-03-24","15435500","0.0","2691","74","317","한국","한국","(주)도어이앤엠"
"66","색다른 그녀","2021-10-14","16618010","0.0","2605","20","254","한국","한국","(주)이놀미디어"
"67","용루각2: 신들의 밤","2021-02-10","14792790","0.0","2475","20","297","한국","한국","(주)그노스"
"68","미스터 보스","2020-12-30","19805040","0.0","2313","162","903","한국","한국","(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
"69","나만 보이니","2021-07-21","20393410","0.0","2289","84","588","한국","한국","(주)디스테이션"
"70","공동경비구역 JSA","2000-09-08","19589000","0.0","2242","57","680","한국","한국","씨제이엔터테인먼트"
"71","로또쉐어","2021-11-24","13407000","0.0","2156","20","197","한국","한국","와이드 릴리즈(주)"
"72","BIAF2021 특별전 - KAFA 단편선","","10290000","0.0","2058","2","20","한국","한국",""
"73","광대: 소리꾼","2022-02-24","17810000","0.0","2020","3","48","한국","한국","트윈플러스파트너스(주)"
"74","사냥의 시간","","18013200","0.0","1974","72","614","한국","한국",""
"75","콜","","16939200","0.0","1872","70","526","한국","한국",""
"76","베르나르다 알바","2021-04-28","37550500","0.0","1865","25","466","한국","한국","(주)트리플픽쳐스"
"77","온 더 로드","2021-07-21","24999000","0.0","1783","18","247","한국","한국","씨지브이 아이스콘"
"78","CIMAFF2021 경쟁 단편 5","","12292000","0.0","1756","2","13","한국","한국",""
"79","번지점프를 하다","2001-02-02","17602500","0.0","1743","50","609","한국","한국","(주)넥스트엔터테인먼트월드(NEW),이언픽쳐스,브에나비스타인터내셔널코리아"
"80","신과함께-인과 연","2018-08-01","11619130","0.0","1651","86","703","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"81","CIMAFF2021 경쟁 단편 4","","11508000","0.0","1644","2","12","한국","한국",""
"82","전야","2021-06-03","13493800","0.0","1568","55","485","한국","한국","(주)이놀미디어"
"83","정브르의 동물일기","2021-02-24","9717000","0.0","1436","51","443","한국","한국","씨지브이 아이스콘"
"84","내가 죽던 날","2020-11-12","7052000","0.0","1410","4","11","한국","한국","워너브러더스 코리아(주)"
"85","불한당: 나쁜 놈들의 세상","2017-05-17","15270800","0.0","1403","2","75","한국","한국","(주)씨제이이엔엠"
"86","FIWOM2021 폐막식","","10152000","0.0","1269","2","8","한국","한국",""
"87","특송","2022-01-12","11081000","0.0","1261","5","10","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"88","CCTV","2021-07-07","3820000","0.0","1188","20","60","한국","한국","마루아트센터(주)"
"89","낙원의 밤","","10320900","0.0","1174","42","383","한국","한국",""
"90","더 데빌","2021-06-23","21266500","0.0","1144","19","214","한국","한국","씨지브이 아이스콘"
"91","시월애","2000-09-09","7630000","0.0","987","37","244","한국","한국","브에나비스타인터내셔널코리아"
"92","파이란","2001-04-28","10864770","0.0","981","12","112","한국","한국","(주)영화사오원,(주)튜브엔터테인먼트"
"93","리틀 포레스트","2018-02-28","6649870","0.0","961","21","377","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"94","스윙키즈","2018-12-19","9322780","0.0","931","9","43","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"95","태양은 없다","1999-01-01","7333700","0.0","893","36","243","한국","한국","(주)싸이더스"
"96","아르코 라이브 뮤지컬 인사이드 윌리엄","2021-05-26","15602500","0.0","878","14","141","한국","한국","(주)아이디어랩"
"97","아저씨","2010-08-04","6835000","0.0","860","25","218","한국","한국","씨제이엔터테인먼트"
"98","EBS 댄스파티!","","4310000","0.0","850","3","22","한국","한국","(주)에픽캔"
"99","새콤달콤","","7032000","0.0","795","58","326","한국","한국",""
"100","여중생A","2018-06-20","7552500","0.0","771","18","77","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"101","인디애니페스트2021 랜선비행","","4536000","0.0","756","3","7","한국","한국",""
"102","제2회 충북교육영화제: 리멤버","","5040000","0.0","720","1","6","한국","한국",""
"103","깨복쟁이","2021-10-21","2874000","0.0","684","5","24","한국","한국","마루아트센터(주)"
"104","메가 릴렉스 비행","","4418900","0.0","663","16","194","한국","한국","메가박스중앙(주)"
"105","The CMR2021: 큐레이션2-김한결","","4006000","0.0","648","2","8","한국","한국",""
"106","삼진그룹 영어토익반","2020-10-21","5971400","0.0","638","13","119","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"107","제8일의 밤","","5349000","0.0","634","42","270","한국","한국",""
"108","제1회 통일문화영화제 초청작","","3660000","0.0","610","2","4","한국","한국",""
"109","인디애니페스트2021 독립보행1","","3579000","0.0","605","3","8","한국","한국",""
"110","SIPFF2021 한국단편-비경쟁 1","","3869000","0.0","604","3","12","한국","한국",""
"111","SIPFF2021 한국단편-비경쟁 2","","3755000","0.0","567","2","12","한국","한국",""
"112","기방도령","2019-07-10","5280000","0.0","528","8","24","한국","한국","판씨네마(주)"
"113","협객 김두한","1975-06-05","1297000","0.0","521","2","23","한국","한국",""
"114","쌀","","1597000","0.0","506","1","12","한국","한국",""
"115","귀토-토끼의 팔란","2021-11-11","5044300","0.0","500","15","83","한국","한국","(주)이놀미디어"
"115","2021 청주영상위원회 '영화와 함께하는 11월' 관객과의 대화(GV)","","4000000","0.0","500","1","5","한국","한국",""
"117","폰","2002-07-26","3973000","0.0","499","19","105","한국","한국","(주)스튜디오 보난자,브에나비스타인터내셔널코리아"
"118","메가 릴렉스 불멍","","3037970","0.0","497","22","167","한국","한국","메가박스중앙(주)"
"119","독전","2018-05-22","4931000","0.0","479","4","44","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"120","게임의 법칙: 인간사냥","2021-01-28","3649880","0.0","474","20","119","한국","한국","(주)제이앤씨미디어그룹"
"121","오! 문희","2020-09-02","2545000","0.0","469","2","7","한국","한국","CGV아트하우스"
"122","로맨스그레이","","1190000","0.0","450","1","12","한국","한국",""
"123","효녀 심청","1972-11-17","1241000","0.0","445","2","20","한국","한국",""
"123","기억의 시간","2021-12-08","5176000","0.0","445","6","73","한국","한국","(주)컨택트미디어"
"125","2021 차별없는 영화제","","3652000","0.0","438","2","18","한국","한국",""
"126","O, shorts! - 12월 '이렇게 된 이상 이학주로 간다'","","4140000","0.0","436","1","14","한국","한국",""
"127","타이거마스크","2021-12-30","3751980","0.0","411","36","81","한국","한국","(주)그노스,(주)다날엔터테인먼트"
"128","그녀의 사정","2021-11-11","2000000","0.0","400","20","20","한국","한국","(주)더비에스엔터테인먼트"
"128","투명한 그녀","2021-09-02","2000000","0.0","400","20","20","한국","한국","(주)더비에스엔터테인먼트"
"128","사내정사2 욕망의 탕비실","","2000000","0.0","400","20","20","한국","한국","(주)더비에스엔터테인먼트"
"128","뜨거운 밤이 열리면","","2000000","0.0","400","20","20","한국","한국",""
"128","뜨거운 밤이 열리면2","2021-07-29","2000000","0.0","400","20","20","한국","한국","(주)알앤알프로덕션"
"128","수상한 옆집 아내","2021-12-16","2000000","0.0","400","20","20","한국","한국","(주)알앤알프로덕션"
"134","건축학개론","2012-03-22","2775500","0.0","399","7","115","한국","한국","롯데쇼핑㈜롯데엔터테인먼트"
"135","SIFF2021 뉴-쇼츠 1","","3112000","0.0","389","1","3","한국","한국",""
"136","제24회 동아방송예술대학교 방송보도제작과 영상제 BAVA","","3048000","0.0","381","2","2","한국","한국",""
"137","신세계","2013-02-21","2854000","0.0","378","4","43","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"138","악녀","2017-06-08","2758000","0.0","365","4","39","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"139","킬러파티 (양수리 살인사건)","2021-03-31","5414000","0.0","361","12","75","한국","한국","씨지브이 아이스콘"
"140","아! 꽃이여 별이여","","2503000","0.0","360","5","7","한국","한국","리치컴"
"140","제17회 프라이드스크린 개막작","","2520000","0.0","360","1","5","한국","한국",""
"140","제17회 프라이드스크린 폐막작","","2520000","0.0","360","1","5","한국","한국",""
"143","아네싸의 방 + For a flash","","2288000","0.0","358","2","9","한국","한국",""
"144","SIFF2021 페스티벌 초이스 단편 쇼케이스 3","","2816000","0.0","352","1","4","한국","한국",""
"145","삼일천하","1973-02-15","774000","0.0","332","1","12","한국","한국",""
"146","[PDFF2021] PDFF경선 2","","1640000","0.0","328","1","3","한국","한국",""
"147","GISFF2021 시네마 올드 앤 뉴: 국내 감독전 그룹1","","1380000","0.0","315","1","2","한국","한국",""
"147","KAC한국예술원 제25회 졸업영화제: 재치있게 버텨라!","","2520000","0.0","315","1","4","한국","한국",""
"149","창극 패왕별희","2021-09-23","3032000","0.0","311","15","106","한국","한국","(주)케빈앤컴퍼니"
"150","젊은엄마의 실제정사","2021-06-17","1547000","0.0","309","20","20","한국","한국","노바엔터테인먼트"
"151","배달의 목적","2021-07-13","1545000","0.0","308","20","20","한국","한국","노바엔터테인먼트"
"152","SIFF2021 뉴-쇼츠 2","","2427000","0.0","303","1","3","한국","한국",""
"153","소리에 놀라지 않는 사자처럼","2021-05-19","1387940","0.0","297","8","92","한국","한국","(주)드림팩트엔터테인먼트"
"153","왕자 호동","","1341000","0.0","297","1","12","한국","한국",""
"155","제3회 용산 청년영화제(용용시네마)","","4116000","0.0","294","1","3","한국","한국",""
"156","배심원들","2019-05-15","2009000","0.0","287","1","5","한국","한국","CGV아트하우스"
"156","부산행:익스텐디드","2020-07-01","1990600","0.0","287","2","27","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"156","아이 캔 스피크","2017-09-21","1543000","0.0","287","1","10","한국","한국","(주)마노엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스"
"159","백사부인","1960-10-02","728000","0.0","284","1","12","한국","한국",""
"160","강화도령","","884000","0.0","282","2","14","한국","한국",""
"161","차인표","","2274500","0.0","281","26","173","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"162","지푸라기라도 잡고 싶은 짐승들","2020-02-19","1783710","0.0","272","14","152","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"163","정직한 후보","2020-02-12","2100000","0.0","270","1","3","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"164","2021 내 손으로 만든 퀴어영화 섹션1: 하얀 거짓말","","1876000","0.0","268","1","2","한국","한국",""
"164","어린자매의 유혹","2021-08-20","1345000","0.0","268","20","20","한국","한국","노바엔터테인먼트"
"164","2021 내 손으로 만든 퀴어영화 섹션2: 또 다른 인연","","1876000","0.0","268","1","2","한국","한국",""
"167","진시황제와 만리장성","","1310000","0.0","262","1","4","한국","한국",""
"168","어느 여대생의 고백","","641000","0.0","253","1","12","한국","한국",""
"169","출동! 시크릿 보틀 수호대","2021-03-24","2339500","0.0","250","10","64","한국","한국","씨제이포디플렉스 주식회사"
"169","표류도","1960-12-17","615000","0.0","250","1","13","한국","한국",""
"171","The CMR2021: 큐레이션3-민용근","","1521000","0.0","249","2","4","한국","한국",""
"172","좋아해줘","2016-02-17","2649000","0.0","247","1","2","한국","한국","(주)씨제이이엔엠"
"173","GISFF2021 국내경쟁 그룹3","","1035000","0.0","242","1","2","한국","한국",""
"173","묵향","2021-09-02","2596000","0.0","242","14","80","한국","한국","(주)케빈앤컴퍼니"
"175","국가부도의 날","2018-11-28","1742000","0.0","236","16","95","한국","한국","(주)씨제이이엔엠"
"176","미성년","2019-04-11","2839000","0.0","233","8","70","한국","한국","(주)쇼박스"
"177","GISFF2021 뉴필름메이커 그룹1","","984000","0.0","232","1","2","한국","한국",""
"178","무정","","462000","0.0","231","1","9","한국","한국",""
"179","늑대소년","2012-10-31","1547000","0.0","226","6","95","한국","한국","(주)씨제이이엔엠"
"180","성인용품사용설명서2 : 성인용품여사장","2021-09-15","1115000","0.0","223","20","20","한국","한국","노바엔터테인먼트"
"181","GISFF2021 국내경쟁 그룹1","","930000","0.0","221","1","2","한국","한국",""
"182","GISFF2021 국내경쟁 그룹2","","916000","0.0","218","1","2","한국","한국",""
"183","SIFF2021 페스티벌 초이스 단편 쇼케이스 1","","1730000","0.0","216","1","3","한국","한국",""
"184","SIFF2021 페스티벌 초이스 단편 쇼케이스 2","","1720000","0.0","215","2","3","한국","한국",""
"185","맛있는 여자","2021-02-09","1071000","0.0","212","20","22","한국","한국","(주)로드하우스"
"185","동생의 아내","2021-02-16","1071000","0.0","212","20","22","한국","한국","(주)로드하우스"
"185","악인전","2019-05-15","1461000","0.0","212","2","28","한국","한국","(주)에이스메이커무비웍스,(주)키위미디어그룹"
"188","내 여자의 맛","2021-03-11","1059000","0.0","210","20","20","한국","한국","노바엔터테인먼트"
"188","내 친구의 딸2","2021-03-04","1059000","0.0","210","20","20","한국","한국","노바엔터테인먼트"
"188","모녀의 노예","2021-02-23","1059000","0.0","210","20","20","한국","한국","(주)로드하우스"
"191","몸 값","","627000","0.0","209","1","16","한국","한국","센트럴파크"
"191","GISFF2021 시네마 올드 앤 뉴: 국내 감독전 그룹2","","869000","0.0","209","1","2","한국","한국",""
"193","반도","2020-07-15","1417600","0.0","205","2","36","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"194","위험한 관계 : 교수와 여대생","2021-04-08","926000","0.0","203","20","31","한국","한국","(주)케이알씨지"
"195","장수상회","2015-04-09","1297000","0.0","201","7","38","한국","한국","(주)씨제이이엔엠"
"196","[PDFF2021] PDFF경선 3","","1000000","0.0","200","1","3","한국","한국",""
"197","그들의 씨받이","2021-02-18","918000","0.0","197","17","26","한국","한국","(주)케이알씨지"
"197","시동","2019-12-18","1358500","0.0","197","2","25","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"199","누구나 비밀은 있다- 간호일기","2021-02-10","912000","0.0","191","10","20","한국","한국","(주)케이알씨지"
"200","내시","","378000","0.0","189","1","9","한국","한국",""
"201","SIFF2021 새로운선택 단편 2","","1506400","0.0","188","1","4","한국","한국",""
"202","갓뎀, 유","","1434000","0.0","186","1","2","한국","한국",""
"203","동주","2016-02-17","1809940","0.0","185","1","24","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"203","기생춘 감독판","2021-04-09","978000","0.0","185","20","20","한국","한국","(주)나우콘텐츠"
"205","SIFF2021 뉴-쇼츠 3","","1456000","0.0","182","1","3","한국","한국",""
"206","초대받은 배달부","2021-01-01","1066000","0.0","179","20","20","한국","한국","영드래곤 미디어"
"207","극장판 미니특공대: 햄버거괴물의 습격","2020-09-30","1714540","0.0","176","2","7","한국","한국","(주)리틀빅픽쳐스"
"208","The CMR2021: 큐레이션1-김성호","","1097000","0.0","175","2","4","한국","한국",""
"208","피치 오브 타임 극장판","2021-10-21","1521970","0.0","175","5","41","한국","한국","한양제작소,(주)리틀빅픽쳐스"
"208","SIFF2021 페스티벌 초이스 단편 쇼케이스 4","","1400000","0.0","175","1","3","한국","한국",""
"211","SIFF2021 본선 단편경쟁 7","","1368000","0.0","171","1","3","한국","한국",""
"212","미세스 잘주리 미스 안주리","2021-01-07","935000","0.0","170","21","21","한국","한국","(주)컨텐츠 빌리지"
"212","MSFF2021 봉준호 감독 단편 특별전","","1020000","0.0","170","1","2","한국","한국",""
"214","증인","2019-02-13","1350000","0.0","159","1","2","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"214","SIFF2021 새로운선택 단편 3","","1272000","0.0","159","1","3","한국","한국",""
"214","SIFF2021 본선 단편경쟁 3","","1276000","0.0","159","1","3","한국","한국",""
"214","MSFF2021 인사이드 더 트웬티-디지털(1)","","954000","0.0","159","1","2","한국","한국",""
"218","SIFF2021 본선 단편경쟁 2","","1266000","0.0","158","1","3","한국","한국",""
"219","호우시절","2009-10-08","1926000","0.0","157","1","4","한국","한국,중국","(주)넥스트엔터테인먼트월드(NEW)"
"220","신비아파트: 금빛 도깨비와 비밀의 동굴","2018-07-25","1500000","0.0","150","1","1","한국","한국","(주)씨제이이엔엠"
"220","런닝맨 : 풀룰루의 역습","2018-12-05","1500000","0.0","150","1","1","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"220","연평해전","2015-06-24","1500000","0.0","150","1","1","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"220","[PDFF2021] PDFF경선 6","","750000","0.0","150","1","2","한국","한국",""
"220","강철비2: 정상회담","2020-07-29","1500000","0.0","150","1","1","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"220","뽀로로 극장판 보물섬 대모험","2019-04-25","1500000","0.0","150","1","1","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"220","원더풀 고스트","2018-09-26","1500000","0.0","150","1","1","한국","한국","(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
"220","국가대표 2","2016-08-10","1500000","0.0","150","1","1","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"228","변강쇠","1986-05-03","952000","0.0","147","1","7","한국","한국","(주)다자인소프트"
"229","SIFF2021 새로운선택 단편 1","","1152000","0.0","144","1","3","한국","한국",""
"230","SIFF2021 본선 단편경쟁 4","","1136000","0.0","142","1","3","한국","한국",""
"231","제1회 부산여성청소년영화제 단편선","","1400000","0.0","140","1","2","한국","한국",""
"231","걷기왕","2016-10-20","730000","0.0","140","4","14","한국","한국","CGV아트하우스"
"231","제9회 24초영화제 섹션2","","1180000","0.0","140","2","2","한국","한국",""
"231","제9회 24초영화제 섹션1","","1180000","0.0","140","2","2","한국","한국",""
"231","제9회 24초영화제 섹션3","","1180000","0.0","140","2","2","한국","한국",""
"236","천년호","","274000","0.0","137","1","11","한국","한국",""
"237","유령","","405000","0.0","135","1","17","한국","한국",""
"238","김종관 감독 기획전","","1262000","0.0","134","2","17","한국","한국",""
"239","MSFF2021 인사이드 더 트웬티-디지털(2)","","798000","0.0","133","1","2","한국","한국",""
"240","The CMR2021: 큐레이션7-한준희","","915000","0.0","131","1","3","한국","한국",""
"241","인디그라운드X독립영화전용관 특별기획전 섹션6","","964000","0.0","128","2","5","한국","한국",""
"242","제21회 수원대학교 졸업영화제 섹션A","","1016000","0.0","127","1","2","한국","한국",""
"243","SIPFF2021 한국단편경쟁 4","","1219000","0.0","125","1","2","한국","한국",""
"244","어떤 알고리즘","","372000","0.0","124","1","12","한국","한국",""
"245","제4회 무중력영화제 리플레이 상영회 섹션1: 돌아보다","","732000","0.0","122","1","1","한국","한국",""
"245","제4회 무중력영화제 리플레이 상영회 섹션2: 마주보다","","732000","0.0","122","1","1","한국","한국",""
"245","제4회 무중력영화제 리플레이 상영회 섹션3: 바라보다","","732000","0.0","122","1","1","한국","한국",""
"248","유관순","","242000","0.0","121","1","9","한국","한국",""
"249","화이: 괴물을 삼킨 아이","2013-10-09","1508000","0.0","116","1","1","한국","한국","(주)쇼박스"
"249","12번째 보조사제","","348000","0.0","116","1","11","한국","한국",""
"251","SIFF2021 본선 단편경쟁 1","","920000","0.0","115","1","3","한국","한국",""
"252","MSFF2021 아웃사이드 더 트웬티-디지털(1)","","684000","0.0","114","1","2","한국","한국",""
"253","블랙머니","2019-11-13","896000","0.0","112","1","3","한국","한국","(주)에이스메이커무비웍스"
"254","제5회 용인시장애인인권영화제 섹션3","","550000","0.0","110","1","1","한국","한국",""
"254","제5회 용인시장애인인권영화제 섹션2","","550000","0.0","110","1","1","한국","한국",""
"254","제5회 용인시장애인인권영화제 섹션1","","550000","0.0","110","1","1","한국","한국",""
"257","인싸","2021-03-04","1007700","0.0","109","10","53","한국","한국","(주)더쿱와이드,예지림엔터테인먼트"
"257","인디애니페스트2021 독립보행2","","630000","0.0","109","2","3","한국","한국",""
"259","SIPFF2021 한국단편경쟁 3","","977000","0.0","103","1","2","한국","한국",""
"260","출사모델의 성욕","2021-10-12","500000","0.0","100","5","5","한국","한국","(주)메이크아트"
