"순위","영화명","개봉일","매출액","매출액 점유율","관객수","스크린수","상영횟수","대표국적","국적","배급사"
"656","인간중독","2014-05-14","126000","0.0","15","1","7","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"659","우리들은 정의파다","","95000","0.0","14","1","1","한국","한국",""
"659","피로","","90000","0.0","14","1","1","한국","한국",""
"659","인디스데이 4월 단편","","14000","0.0","14","1","2","한국","한국",""
"659","남자, 화장을 하다 : 아이 원트 제로지","","67500","0.0","14","1","2","한국","한국",""
"659","거북이 시스터즈 / 이반검열 [움다큐전]","","94000","0.0","14","1","1","한국","한국",""
"664","대괴수 용가리","1967-01-01","91000","0.0","13","1","1","한국","한국",""
"664","바람과 함께 사라지다","2012-08-08","59000","0.0","13","1","3","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"666","SIFF2017-개막식","","118000","0.0","12","1","1","한국","한국",""
"666","모자(母子)란 기억","","58000","0.0","12","1","2","한국","한국",""
"666","대구독립영화 연말정산산 2017 – 한낮의 우리, 맥북이면 다 되지요, 홈런","","80000","0.0","12","1","1","한국","한국",""
"666","다이빙벨: 진실은 침몰하지 않습니다","2015-04-16","36000","0.0","12","1","4","한국","한국","(주)시네마달"
"666","태백, 잉걸의 땅","","60000","0.0","12","1","3","한국","한국",""
"671","SIFF2017-특별기획 1","","68000","0.0","11","1","2","한국","한국",""
"671","미쓰 홍당무","2008-10-16","55000","0.0","11","1","3","한국","한국","(주)벤티지홀딩스"
"671","로드쇼","","55000","0.0","11","1","2","한국","한국",""
"671","Media art work screening 3월 SECTION Ⅰ","","44000","0.0","11","1","2","한국","한국",""
"671","2017 으랏차차 독립영화","","76000","0.0","11","1","1","한국","한국",""
"671","가정부의 목적 무삭제판","2017-10-16","32000","0.0","11","1","11","한국","한국","(주)케이알씨지"
"671","찬란한 데뷔, 청년 시네마-단편섹션 1","","11000","0.0","11","1","4","한국","한국",""
"678","Media art work screening 3월 SECTION Ⅱ","","40000","0.0","10","1","2","한국","한국",""
"678","엄마의맛-무삭제","2017-12-29","50000","0.0","10","1","1","한국","한국","스마일컨텐츠"
"680","여비서","2016-12-22","45000","0.0","9","1","9","한국","한국","(주)케이알씨지"
"680","귀향","2016-02-24","63000","0.0","9","1","2","한국","한국","(주)와우픽쳐스"
"680","스페셜 애니","","54000","0.0","9","1","1","한국","한국,미국","(주)시네마달"
"680","거리에서","","63000","0.0","9","1","2","한국","한국",""
"680","낮은 목소리 2","1997-08-22","45000","0.0","9","1","2","한국","한국",""
"680","반칙왕","2000-02-04","54000","0.0","9","1","3","한국","한국","(주)시네마서비스"
"680","6월 수요단편극장“미쟝센 단편영화제 수상작 특별전”","","58000","0.0","9","1","1","한국","한국",""
"680","매콤달콤","","90000","0.0","9","1","1","한국","한국",""
"680","치욕일기,더도말고덜도말고,달세계여행-마음이 모인","","63000","0.0","9","1","1","한국","한국",""
"680","맥북이면다되지요,혜영,나만없는집-마음이 모인","","62000","0.0","9","1","1","한국","한국",""
"680","9월 미디어아트","","36000","0.0","9","1","2","한국","한국",""
"691","니가 필요해","","55000","0.0","8","1","1","한국","한국",""
"691","...ing","2003-11-28","40000","0.0","8","1","3","한국","한국","(주)튜브엔터테인먼트"
"691","페스티벌 초이스","","28000","0.0","8","1","2","한국","한국",""
"691","웰랑 뜨레이","","63000","0.0","8","1","1","한국","한국","(주)시네마달"
"691","광인","","48000","0.0","8","1","7","한국","한국",""
"691","故김선민 감독 작품모음","","40000","0.0","8","1","1","한국","한국",""
"691","제9회 DMZ국제다큐영화제 한국다큐쇼케이스단편2","","27500","0.0","8","1","2","한국","한국",""
"691","발레 교습소","2004-12-03","28000","0.0","8","1","1","한국","한국","씨제이엔터테인먼트"
"699","보이후드, 그 해 여름 우리는 뜨거웠다","","35000","0.0","7","1","1","한국","한국",""
"699","걸음을 멈추고","","10500","0.0","7","1","1","한국","한국",""
"699","대구독립영화 연말정산 2017 – 혜영, 나만 없는 집","","46000","0.0","7","1","1","한국","한국",""
"699","11월 수요단편극장 - 오늘 밤이 지나가도 나를 떠나지 말아요","","51000","0.0","7","1","1","한국","한국",""
"699","여성 노동자 이야기","","49000","0.0","7","1","1","한국","한국",""
"699","오싹한 연애","2011-12-01","46000","0.0","7","1","2","한국","한국","(주)씨제이이엔엠"
"705","낮은 목소리 - 아시아에서 여성으로 산다는 것","1995-04-29","30000","0.0","6","1","1","한국","한국",""
"705","연희,클린미,결혼전야,순환하는밤-마음이 모인","","41000","0.0","6","1","1","한국","한국",""
"705","12월 수요단편극장 시선강탈 신스틸러 : 박정민X남연우X달시 파켓","","46000","0.0","6","1","1","한국","한국",""
"705","고요수업, 어쩌면 더 아름다웠을, 있는 존재_SIDOF 발견과 주목","","36000","0.0","6","1","1","한국","한국",""
"705","헤이는","","30000","0.0","6","1","2","한국","한국",""
"705","416프로젝트 “망각과 기억”","","37000","0.0","6","1","2","한국","한국",""
"705","즐거운 나의 집 101","","41000","0.0","6","1","2","한국","한국",""
"705","어우동: 주인 없는 꽃 무삭제판","2015-06-24","12000","0.0","6","1","6","한국","한국","(주)드림팩트엔터테인먼트"
"705","10월 수요단편극장- 부산국제영화제 와이드 앵글 특별전","","45000","0.0","6","1","1","한국","한국",""
"714","오오단편극장-연애의 문을 여네","","35000","0.0","5","1","1","한국","한국",""
"714","전설의 고향","2007-05-23","45000","0.0","5","1","1","한국","한국","(주)프라임엔터테인먼트"
"714","낮은 목소리 3 : 숨결","2000-03-18","25000","0.0","5","1","1","한국","한국",""
"714","여배우 섹스 스캔들2 무삭제판","2017-04-04","25000","0.0","5","1","5","한국","한국","(주)케이알씨지"
"714","2017 CADFF 댄스 온 스크린","","20000","0.0","5","1","1","한국","한국",""
"714","모든 날의 촛불","","20000","0.0","5","1","2","한국","한국","(주)시네마달"
"720","친구애인","2016-12-12","20000","0.0","4","1","4","한국","한국","(주)케이알씨지"
"720","19금 특별한 정사 무삭제 특별판","2017-03-07","20000","0.0","4","1","3","한국","한국","(주)케이알씨지"
"720","여성노동 단편영화 모음","","20000","0.0","4","1","1","한국","한국",""
"720","규칙을 깨는 자연스러움 -SIDOF 발견과 주목","","24000","0.0","4","1","1","한국","한국",""
"720","아이돌 섹스 스캔들 2","2016-12-08","20000","0.0","4","1","4","한국","한국","(주)케이알씨지"
"720","덫 무삭제판","2017-07-13","8000","0.0","4","4","4","한국","한국","(주)케이알씨지"
"720","이산자","","12500","0.0","4","1","1","한국","한국",""
"720","관상","2013-09-11","35000","0.0","4","1","2","한국","한국","(주)쇼박스"
"728","베트남 잊기","","15000","0.0","3","1","1","한국","한국,미국,베트남",""
"728","세 얼간이","","17000","0.0","3","1","1","한국","한국",""
"728","이채담의 지스팟-무삭제","2017-12-08","60000","0.0","3","1","1","한국","한국","스마일컨텐츠"
"728","명성, 그 6일의 기록","","12500","0.0","3","1","1","한국","한국","시네마달"
"728","썸 - 은밀한 이야기","2017-05-02","10000","0.0","3","2","3","한국","한국","THE 픽쳐스"
"733","장애인 이동권 투쟁보고서-버스를 타자","","7000","0.0","2","1","1","한국","한국","시네마달"
"733","부당거래","2010-10-28","12000","0.0","2","1","1","한국","한국","씨제이엔터테인먼트"
"733","모던보이","2008-10-02","7000","0.0","2","1","1","한국","한국","씨제이엔터테인먼트"
"733","끝없는 싸움 - 에바다","","7000","0.0","2","1","1","한국","한국","시네마달"
"733","돌 속에 갇힌 말-구로구청 부정투표함 항의농성사건","","10000","0.0","2","1","1","한국","한국",""
"733","댄서의 순정","2005-04-28","7000","0.0","2","1","1","한국","한국","쇼이스트(주)"
"733","제9회 DMZ국제다큐영화제 청소년경쟁2","","10000","0.0","2","1","1","한국","한국",""
"733","제9회 DMZ국제다큐영화제 청소년경쟁1","","7500","0.0","2","1","1","한국","한국",""
"733","네마프2017-한국구애전/단편5","","10000","0.0","2","1","1","한국","한국",""
"733","네마프2017-한국구애전/단편1","","10000","0.0","2","1","1","한국","한국",""
"733","사슬-두여자의유혹-무삭제","2017-06-08","4000","0.0","2","1","1","한국","한국","스마일컨텐츠"
"733","세월 오적","","3000","0.0","2","1","1","한국","한국",""
"733","마이엄마","","10000","0.0","2","1","1","한국","한국",""
"733","가루지기: 변강쇠 더 비기닝","2017-08-28","4000","0.0","2","1","2","한국","한국","(주)컨텐츠 빌리지"
"747","동호회의 목적 무삭제","2017-06-19","5000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","새엄마 무삭제","2017-06-19","5000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","내 아내의 언니 무삭제","2017-06-19","5000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","유혹의 덫","2017-06-19","2000","0.0","1","1","1","한국","한국","(주)케이알씨지"
"747","새엄마 2017: 아버지의 아내를 탐하다","2017-06-19","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","만화가게 아줌마: 손님이 없던 날","2017-06-19","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","불륜의 유혹","2017-06-27","2000","0.0","1","1","1","한국","한국","(주)케이알씨지"
"747","음란한 형제 : 형수와 처제","2017-06-23","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","착한 처형 : 아내를 대신하다","2017-08-17","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","엄마 친구의 섹스","2017-08-17","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","스와핑 : 형의 여자","2017-08-17","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","내 아들의 여자","2017-06-23","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","직장 스와핑 : 예쁜 여직원들","2017-08-17","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","새엄마의 섹스 교육","2017-08-17","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","엄마 친구 : 그녀의 섹스고백","2017-09-07","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","친구엄마: 이혼한 그녀의 남자가 되던 날","2017-12-20","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","내 애인의 엄마: 내 여자가 되던 날 (무삭제)","2017-12-20","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","착한 새엄마","2017-12-20","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","작은 엄마 2: 삼촌의 여자들","2017-12-20","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","맛있는 섹스 그리고 여친","2017-06-27","2000","0.0","1","1","1","한국","한국","(주)케이알씨지"
"747","가정부의 목적","2017-06-29","2000","0.0","1","1","1","한국","한국","(주)케이알씨지"
"747","이 사랑도 전해질까요","2017-06-21","3000","0.0","1","1","1","한국","한국","주식회사 레드아이스"
"747","내 친구의 남편 (무삭제)","2017-07-06","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","내 남편의 친구 무삭제","2017-07-04","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","내 아내의 친구 무삭제","2017-07-11","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","누드모델 무삭제 특별판","2017-07-04","2000","0.0","1","1","1","한국","한국","(주)케이알씨지"
"747","젊은 새엄마 무삭제","2017-07-04","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","바람난 애인 무삭제","2017-07-11","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","내 친구, 그의 아내 무삭제","2017-07-11","6000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","내 삼촌의 아내: 내 여자가 되던 날","2017-07-10","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","스와핑 : 친구부부의 쾌락","2017-01-17","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","내 친구의 엄마 (무삭제)","2017-01-19","5000","0.0","1","1","1","한국","한국","엠아이픽쳐스"
"747","탐정사무소-그놈의 얼굴","2017-01-18","8000","0.0","1","1","1","한국","한국","(주)나우콘텐츠"
"747","맛있는 떡 무삭제판","2017-07-11","2000","0.0","1","1","1","한국","한국","(주)케이알씨지"
"747","아내의 불륜2","2017-01-25","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","변강쇠 VS 어우동","2017-10-18","3000","0.0","1","1","1","한국","한국","(주)컨텐츠 빌리지"
"747","신어우동","2017-09-21","3000","0.0","1","1","1","한국","한국","(주)컨텐츠 빌리지"
"747","엄마친구 3 무삭제판","2017-07-18","6000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","엄마친구 딸","2017-02-02","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","시아버지와 두 며느리","2017-02-02","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","형부와 처제","2017-02-02","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","내 형의 아내","2017-02-02","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","착한 장모: 사위를 사랑하다 (무삭제)","2017-07-14","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","친구엄마 2017: 친구가 집에 없던 날 (무삭제)","2017-07-14","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","음란 기생","2017-06-14","3000","0.0","1","1","1","한국","한국","(주)컨텐츠 빌리지"
"747","여친 엄마 무삭제","2017-10-17","6000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","기억의 손길","","1500","0.0","1","1","1","한국","한국",""
"747","친구엄마 2017: 친구가 집에 없던 날","2017-04-20","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","친구아들: 첫 여자가 되어주다 (무삭제)","2017-10-27","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","이채담의 지스팟","2017-10-26","2000","0.0","1","1","1","한국","한국","스마일컨텐츠"
"747","19금 섹스비디오 무삭제 감독판","2017-04-17","3000","0.0","1","1","1","한국","한국","(주)케이알씨지"
"747","두 엄마 (무삭제)","2017-10-27","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","동창회의 목적 2 (무삭제)","2017-10-27","5000","0.0","1","1","1","한국","한국","영화사 인연"
"747","내 아내의 친구: 아내가 집에 없던 날 (무삭제)","2017-10-27","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","젊은 아내: 남편 교환의 날","2017-10-27","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","내 이웃의 아내 2: 이웃 부부와 교환하던 날 (무삭제)","2017-10-27","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","스와핑 하던 날 무삭제","2017-10-31","6000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","작은 엄마: 삼촌의 아내를 탐하다","2017-04-26","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","착한 장모: 사위를 사랑하다","2017-05-04","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","착한 엄마","2017-11-09","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","내 친구의 아내 3","2017-11-09","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","부부교환의 날 2017: 친구의 아내를 탐하다","2017-11-09","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","친구엄마: 그녀의 병간호","2017-11-09","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","착한 엄마 친구 무삭제","2017-11-07","6000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","내 친구의 엄마: 친구의 엄마와 아내를 탐하다","2017-05-10","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","친구엄마: 젊은 장모를 탐하다","2017-05-10","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","여선생 무삭제","2017-11-20","5000","0.0","1","1","1","한국","한국","(주)영화사히트"
"747","파도 여인 그리고 탱고","2017-05-16","5000","0.0","1","1","1","한국","한국","(주)에스와이미디어"
"747","정사-두자매-무삭제","2017-11-29","2000","0.0","1","1","1","한국","한국","스마일컨텐츠"
"747","착한 형수 무삭제","2017-05-30","5000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","매춘 2016 무삭제","2017-05-30","5000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","안해 무삭제","2017-05-25","2000","0.0","1","1","1","한국","한국","(주)콘텐츠윙"
"747","작은엄마 2: 삼촌이 없던 날","2017-05-31","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","철없는 아내의 이중생활","2017-11-23","3000","0.0","1","1","1","한국","한국","(주)씨맥스커뮤니케이션즈"
"747","사촌누나와 동거","2017-11-24","3000","0.0","1","1","1","한국","한국","(주)이놀미디어"
"747","성 심청전","2017-11-21","5000","0.0","1","1","1","한국","한국","골든타이드픽처스(주)"
"747","달콤한 여선배 무삭제","2017-11-27","5000","0.0","1","1","1","한국","한국","(주)영화사히트"
"747","불륜가족 무삭제","2017-10-17","6000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","내 아내의 새엄마 무삭제","2017-11-07","6000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","엄마의 직업 [무삭제판]","2017-12-04","6000","0.0","1","1","1","한국","한국","(주)마이애미미디어"
"747","유부녀 야썰","2017-12-05","5000","0.0","1","1","1","한국","한국","(주)씨맥스커뮤니케이션즈"
"747","깊은 사정 -무삭제판","2017-05-24","3000","0.0","1","1","1","한국","한국","(유)쏘아필름"
"747","예쁜 형수","2017-06-01","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","엄마 친구 : 여자를 배우다","2017-06-01","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","정사 : 내 친구의 애인","2017-06-01","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","새엄마 : 나의 섹스 교사","2017-06-01","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","회사 스와핑 : 사장과 여직원들","2017-06-01","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","새엄마와 그녀의 여동생","2017-06-01","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","내 친구의 엄마 2: 그녀가 여자로 보일 때 (무삭제)","2017-12-04","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","부부교환섹스 2","2017-12-08","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","새엄마 2: 그녀의 남자가 되다","2017-12-08","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","젊은 형수님: 형의 여자를 탐하다","2017-12-08","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","내 친구의 아내: 만져봐도 될까요? (무삭제)","2017-12-08","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","누드모델","2017-06-06","3000","0.0","1","1","1","한국","한국","(주)케이알씨지"
"747","50대 장모님의 불타는 사위사랑","2017-12-04","5000","0.0","1","1","1","한국","한국","두리컴"
"747","친구아들: 첫 여자가 되어주다","2017-06-08","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","우리 지금 할래 무삭제판","2017-06-13","3000","0.0","1","1","1","한국","한국","(주)케이알씨지"
"747","선배의 여자친구 무삭제","2017-02-23","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","어린 형수 2","2017-02-10","3000","0.0","1","1","1","한국","한국","너바나 필름"
"747","내 남편의 가정교사 - 무삭제","2017-02-16","2000","0.0","1","1","1","한국","한국","스마일컨텐츠"
"747","불륜의 후예 무삭제판","2017-02-09","3000","0.0","1","1","1","한국","한국","(주)제이에이와이이엔터테인먼트"
"747","포토그래퍼","2017-02-10","8000","0.0","1","1","1","한국","한국","(주)대양미디어"
"747","일본 엄마 무삭제","2017-08-15","6000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","여직원들 : 직장연애사 무삭제판","2017-02-21","5000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","19금 섹스비디오","2017-02-21","5000","0.0","1","1","1","한국","한국","(주)케이알씨지"
"747","내 동생의 여자친구","2017-02-23","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","내 동생의 여자친구 무삭제판","2017-07-20","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","시간위示間威","","5000","0.0","1","1","1","한국","한국",""
"747","내 여자의 엄마(무삭제)","2017-08-21","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","부부 교환의 날 2017","2017-08-21","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","엄마친구2 무삭제","2017-02-20","5000","0.0","1","1","1","한국","한국","(주)영화사히트"
"747","시아버지와 두 며느리 무삭제판","2017-09-21","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","내 삼촌의 여자 무삭제판","2017-09-21","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","엄마친구 딸 무삭제판","2017-09-21","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","달콤한 여선배","2017-08-28","3000","0.0","1","1","1","한국","한국","(주)영화사히트"
"747","친구부부 : 욕망의 스와핑 무삭제","2017-09-07","6000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","탐정사무소-그놈의 얼굴 무삭제판","2017-02-24","8000","0.0","1","1","1","한국","한국","(주)나우콘텐츠"
"747","내 애인의 엄마: 내 여자가 되던 날","2017-08-28","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","내 친구의 아내: 만져봐도 될까요?","2017-08-28","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","요정 미인관","2017-11-14","3000","0.0","1","1","1","한국","한국","(주)씨맥스커뮤니케이션즈"
"747","처제의 속사정","2017-09-07","2000","0.0","1","1","1","한국","한국","(주)레드언더미디어"
"747","친구엄마 : 참을 수 없는 날","2017-08-31","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","아내의 101번째 결혼","2017-11-20","5000","0.0","1","1","1","한국","한국","(주)레드언더미디어"
"747","학생의 엄마 : 첫 섹스 하던 날","2017-08-31","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","초대남 무삭제판","2017-08-30","2000","0.0","1","1","1","한국","한국","윤스"
"747","토일렛","2017-09-05","3000","0.0","1","1","1","한국","한국","(주)오예스"
"747","바람난 아내","2017-09-05","2000","0.0","1","1","1","한국","한국","(주)케이알씨지"
"747","티켓 다방","2017-05-11","3000","0.0","1","1","1","한국","한국","(주)컨텐츠 빌리지"
"747","새엄마와 그녀의 여동생 무삭제판","2017-09-07","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","형님아내3감독판(아랫집 부인)","2017-09-06","2000","0.0","1","1","1","한국","한국","이돌영화사"
"747","제9회 DMZ국제다큐영화제 한국다큐쇼케이스단편1","","5000","0.0","1","1","1","한국","한국",""
"747","여의사의 은밀한 치료","2017-09-12","2000","0.0","1","1","1","한국","한국","에이원 미디어"
"747","자매의 사정","2017-09-12","2000","0.0","1","1","1","한국","한국","에이원 미디어"
"747","여직원들 사무실 교환섹스","2017-09-12","2000","0.0","1","1","1","한국","한국","에이원 미디어"
"747","3분 파트너-무삭제","2017-09-15","2000","0.0","1","1","1","한국","한국","스마일컨텐츠"
"747","아내의 동창회 무삭제","2017-10-31","6000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","누나 친구 2 무삭제","2017-10-17","6000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","여자 하숙집 무삭제","2017-10-17","6000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","새오빠 무삭제","2017-04-04","5000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","새엄마 새누나","2017-09-07","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","형님 아내 2 - 사모님과 경호원 - 감독판","2017-03-16","5000","0.0","1","1","1","한국","한국","이돌영화사"
"747","야한여친","2017-09-20","2000","0.0","1","1","1","한국","한국","(주)케이알씨지"
"747","친구엄마 : 그녀의 밤기술","2017-09-19","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","착한 형수 : 뜨거운 유혹","2017-09-19","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","하고 싶은 날 무삭제","2017-04-20","5000","0.0","1","1","1","한국","한국","(주)푸른별 엔터테인먼트"
"747","신혼여행 : 불륜 무삭제","2017-03-28","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","스와핑 : 친구부부의 쾌락 무삭제판","2017-03-28","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","젊은 형수 무삭제","2017-03-28","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","아내의 불륜2 무삭제판","2017-03-28","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","스와핑 : 친구의 아내 무삭제판","2017-03-28","5000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","친구엄마: 젊은 장모를 탐하다 (무삭제)","2017-09-26","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","만화가게 아줌마: 손님이 없던 날 (무삭제)","2017-09-26","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","내 삼촌의 아내: 내 여자가 되던 날 (무삭제)","2017-09-26","5000","0.0","1","1","1","한국","한국","(주)소나무픽쳐스"
"747","열일곱살의 버킷 리스트","","7000","0.0","1","1","1","한국","한국",""
"747","위드","2017-01-19","8000","0.0","1","1","1","한국","한국","(주)대양미디어"
"747","미스 푸줏간","2017-07-11","3000","0.0","1","1","1","한국","한국","(주)드림팩트엔터테인먼트"
"747","어린 아내","2016-11-18","5000","0.0","1","1","1","한국","한국","(주)케이알씨지"
"747","자유부인 2017","2017-04-04","3000","0.0","1","1","1","한국","한국","골든타이드픽처스(주)"
"747","젊은 형수","2017-01-17","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","야한 목소리-쏠리네","2017-02-16","2000","0.0","1","1","1","한국","한국","(주)콘텐츠윙"
"747","신혼여행 : 불륜","2017-01-17","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","바람난 애인","2017-01-05","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","내 아내의 친구","2017-01-05","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","내 친구, 그의 아내","2017-01-05","5000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","내 학생의 엄마 무삭제판","2017-01-19","5000","0.0","1","1","1","한국","한국","(주)영화사 사계절"
"747","딸의 친구","2017-01-21","2000","0.0","1","1","1","한국","한국","(주)컨텐츠 빌리지"
"747","전망 좋은 집 3 (무삭제)","2017-02-02","5000","0.0","1","1","1","한국","한국","영화사 인연"
"747","정사: 바람난 유부녀들-감독판","2017-12-24","3000","0.0","1","1","1","한국","한국","(주)케이알씨지"
"747","유혹의 덫 무삭제 특별판","2017-08-06","3000","0.0","1","1","1","한국","한국","(주)케이알씨지"
"747","P.S. 걸 무삭제","2017-02-06","5000","0.0","1","1","1","한국","한국","전망 PRODUCTION"
"747","내 친구의 애인","2017-02-09","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","엄마의 불륜","2017-02-09","5000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","힐링캠프-한세상 무삭제","2017-07-27","2000","0.0","1","1","1","한국","한국","(주)콘텐츠윙"
"747","내 친구의 애인 무삭제판","2017-07-25","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","엄마의 불륜 무삭제판","2017-07-25","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","음란한 형제 : 형수와 처제 무삭제판","2017-07-25","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
"747","내 아들의 여자 무삭제판","2017-07-25","6000","0.0","1","1","1","한국","한국","(주)영화사가을"
