"순위","영화명","개봉일","매출액","매출액 점유율","관객수","스크린수","상영횟수","대표국적","국적","배급사"
"16","목격자","2018-08-15","21737061097","0.024","2524720","1021","71403","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"17","조선명탐정: 흡혈괴마의 비밀","2018-02-08","19822789764","0.022000000000000002","2444136","1249","74953","한국","한국","(주)쇼박스"
"18","명당","2018-09-19","17900775524","0.02","2087474","1117","58450","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"19","협상","2018-09-19","17032133166","0.019","1967721","919","57926","한국","한국","(주)씨제이이엔엠"
"20","마약왕","2018-12-19","15784724552","0.017","1813594","1297","41658","한국","한국","(주)쇼박스"
"21","창궐","2018-10-25","13275772490","0.015","1599290","1351","60687","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"22","성난황소","2018-11-22","13236490737","0.015","1593386","1010","48932","한국","한국","(주)쇼박스"
"23","도어락","2018-12-05","12792097886","0.013999999999999999","1559616","954","53732","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"24","리틀 포레스트","2018-02-28","11929202185","0.013000000000000001","1506269","884","68414","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"25","골든슬럼버","2018-02-14","11412768798","0.013000000000000001","1387508","833","42991","한국","한국","(주)씨제이이엔엠"
"26","궁합","2018-02-28","10478875438","0.012","1340117","966","52427","한국","한국","(주)씨제이이엔엠"
"27","사라진 밤","2018-03-07","10697981316","0.012","1315726","925","60087","한국","한국","(주)키다리이엔티"
"28","스윙키즈","2018-12-19","10308565602","0.011000000000000001","1258811","984","32237","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"29","바람 바람 바람","2018-04-05","9784385375","0.011000000000000001","1194229","985","57939","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"30","PMC: 더 벙커","2018-12-26","9704247367","0.011000000000000001","1179031","1081","26690","한국","한국","(주)씨제이이엔엠"
"31","챔피언","2018-05-01","9471138230","0.01","1128774","874","47320","한국","한국","워너브러더스 코리아(주)"
"32","염력","2018-01-31","7484644112","0.0080","990104","1099","45623","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"33","인랑","2018-07-25","7006622673","0.0080","898945","1085","25427","한국","한국","워너브러더스 코리아(주)"
"34","극장판 헬로카봇 : 백악기 시대","2018-08-01","6589532500","0.006999999999999999","879449","758","16173","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"35","레슬러","2018-05-09","6481379657","0.006999999999999999","771141","957","43079","한국","한국","롯데쇼핑㈜롯데엔터테인먼트"
"36","상류사회","2018-08-29","6313416163","0.006999999999999999","768442","867","41725","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"37","물괴","2018-09-12","6106452954","0.006999999999999999","723622","1183","46022","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트,(주)키다리이엔티"
"38","미쓰백","2018-10-11","6040344066","0.006999999999999999","722182","671","41961","한국","한국","(주)리틀빅픽쳐스"
"39","신비아파트: 금빛 도깨비와 비밀의 동굴","2018-07-25","5001247250","0.0060","678091","762","16175","한국","한국","(주)씨제이이엔엠"
"40","버닝","2018-05-17","4716771098","0.0050","528435","739","26514","한국","한국","CGV아트하우스"
"41","7년의 밤","2018-03-28","3969337524","0.0040","528007","872","26804","한국","한국","(주)씨제이이엔엠"
"42","변산","2018-07-04","4016562273","0.0040","490519","763","27504","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"43","동네사람들","2018-11-07","3818515112","0.0040","461693","731","23598","한국","한국","(주)리틀빅픽쳐스"
"44","원더풀 고스트","2018-09-26","3720931600","0.0040","450374","351","13999","한국","한국","(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
"45","강철비","2017-12-14","3494678900","0.0040","438447","602","13598","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"46","흥부: 글로 세상을 바꾼 자","2018-02-14","3381050200","0.0040","416303","627","18671","한국","한국","롯데쇼핑㈜롯데엔터테인먼트"
"47","점박이 한반도의 공룡2 : 새로운 낙원","2018-12-25","2941541400","0.0030","375312","672","6495","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"48","허스토리","2018-06-27","2521025949","0.0030","336822","696","20406","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"49","덕구","2018-04-05","2389041700","0.0030","315663","544","19006","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"50","번 더 스테이지: 더 무비","2018-11-15","2671391900","0.0030","315010","243","4714","한국","한국","월트디즈니컴퍼니코리아 유한책임회사"
"51","치즈인더트랩","2018-03-14","1890873700","0.0020","229005","364","14710","한국","한국","(주)리틀빅픽쳐스"
"52","1급기밀","2018-01-24","1720083300","0.0020","217803","512","11352","한국","한국","(주)리틀빅픽쳐스"
"53","속닥속닥","2018-07-13","1900914300","0.0020","217444","314","8246","한국","한국","(주)그노스"
"54","런닝맨 : 풀룰루의 역습","2018-12-05","1420218750","0.0020","186912","511","5521","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"55","나를 기억해","2018-04-19","1230898892","0.0010","141222","545","14322","한국","한국","(주)키다리이엔티"
"56","독전: 익스텐디드 컷","2018-07-18","845770600","0.0010","137871","398","5656","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"57","게이트","2018-02-28","821271100","0.0010","101381","208","5474","한국","한국","(주)제이앤씨미디어그룹"
"58","미니특공대X","2018-03-22","746262200","0.0010","100164","458","5452","한국","한국","(주)에스에이엠지엔터테인먼트"
"59","여중생A","2018-06-20","811686000","0.0010","97849","479","10242","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"60","여곡성","2018-11-08","594373400","0.0010","67368","212","4463","한국","한국","(주)스마일이엔티"
"61","번개맨과 신비의 섬","2018-04-05","486548700","0.0010","60561","191","2560","한국","한국","힘컨텐츠(주),(주)디스테이션"
"62","머니백","2018-04-12","417495600","0.0","53610","472","6878","한국","한국","(주)리틀빅픽쳐스"
"63","뽀로로 극장판 공룡섬 대모험","2017-12-07","379701700","0.0","53592","195","1722","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"64","말모이","2019-01-09","304507000","0.0","53576","108","252","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"65","번개맨의 비밀","2018-12-06","394126050","0.0","50863","309","2270","한국","한국","(주)디스테이션"
"66","젝스키스 에이틴","2018-01-18","364405500","0.0","50419","25","774","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"67","데자뷰","2018-05-30","360833100","0.0","48279","536","8117","한국","한국","(주)키다리이엔티"
"68","비밥바룰라","2018-01-24","322716200","0.0","47563","347","4055","한국","한국","(주)키다리이엔티"
"69","극장판 뽀잉: 슈퍼 변신의 비밀","2018-09-20","312710450","0.0","41054","294","2847","한국","한국","(주)이수C&E,(주)시너지미디어"
"69","배반의 장미","2018-10-18","332232550","0.0","41054","457","6927","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"71","스파키","2018-04-12","257040200","0.0","35436","312","1949","한국","한국","예지림엔터테인먼트"
"72","해피 투게더","2018-11-15","204452450","0.0","27046","240","2322","한국","한국","플레이리스트(주)"
"73","터닝메카드W: 반다인의 비밀 특별판","2018-02-08","164797700","0.0","21947","168","1728","한국","한국","(주)제이앤씨미디어그룹,(주)버킷스튜디오"
"74","트와이스랜드","2018-12-07","153765000","0.0","18252","53","572","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"75","내안의 그놈","2019-01-09","118536000","0.0","15171","14","69","한국","한국","(주)메리크리스마스,TCO(주)더콘텐츠온"
"76","불한당: 나쁜 놈들의 세상","2017-05-17","91940500","0.0","14909","66","1009","한국","한국","(주)씨제이이엔엠"
"77","해적왕 작스톰","2018-07-25","45905800","0.0","5916","65","441","한국","한국","(주)에스에이엠지엔터테인먼트"
"78","돌아와요 부산항애(愛)","2018-01-17","38622300","0.0","5163","88","825","한국","한국","(주)나이너스엔터테인먼트,윌스튜디오 주식회사"
"79","미옥","2017-11-09","33200000","0.0","4150","11","44","한국","한국","(주)키다리이엔티"
"80","안나 카레니나","2018-06-29","50200800","0.0","3523","10","104","한국","한국","(주)비프로"
"81","미친도시","2018-08-30","26038500","0.0","3452","4","50","한국","한국","영화사 마그나"
"82","리벤져","2018-12-06","23924100","0.0","3232","57","369","한국","한국","(주)리틀빅픽쳐스"
"83","인디애니페스트 2018 새벽비행 2","","15645000","0.0","3127","5","29","한국","한국",""
"84","아이 캔 스피크","2017-09-21","18569800","0.0","2975","6","49","한국","한국","(주)마노엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스"
"85","택시운전사","2017-08-02","15185000","0.0","2868","7","70","한국","한국","(주)쇼박스"
"86","Replay_내일+미지와의 조우+알송달송","","13140000","0.0","2628","2","25","한국","한국",""
"87","파파 오랑후탄","2018-04-19","14655000","0.0","1951","3","94","한국","한국","파이오니아21"
"88","라라","2018-02-22","14798800","0.0","1860","28","202","한국","한국","(주)영화사 그램"
"89","인디애니페스트 2018 새벽비행 1","","7523000","0.0","1508","2","12","한국","한국",""
"90","게이트-완결판","2018-06-21","1486000","0.0","1408","5","37","한국","한국","(주)제이앤씨미디어그룹"
"91","살인의 추억","2003-04-25","7318000","0.0","1398","25","230","한국","한국","씨제이엔터테인먼트"
"92","광인옥한흠","2017-12-28","10471700","0.0","1348","12","89","한국","한국","파이오니아21"
"93","언니","2019-01-01","11155000","0.0","1243","3","6","한국","한국","(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
"94","박쥐","2009-04-30","10844500","0.0","1217","11","107","한국","한국,미국,호주","씨제이엔터테인먼트"
"95","기억을 만나다","","6839000","0.0","1205","1","29","한국","한국",""
"96","그대 이름은 장미","2019-01-16","13024000","0.0","1184","4","5","한국","한국","(주)리틀빅픽쳐스"
"97","기억의 밤","2017-11-29","6616500","0.0","1168","17","156","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트,주식회사 키위컴퍼니"
"98","맞짱","2018-09-12","2755000","0.0","1144","11","83","한국","한국","(주)차룡영화사"
"99","복수는 나의 것","2002-03-28","9755000","0.0","1118","10","101","한국","한국","씨제이엔터테인먼트"
"100","친절한 금자씨","2005-07-29","9485500","0.0","1089","11","107","한국","한국","씨제이엔터테인먼트"
"101","꽃찌: 독이 있는 사랑","2018-08-23","2144000","0.0","1067","2","23","한국","한국","스마일픽쳐스"
"102","종각","","2029000","0.0","1012","1","35","한국","한국",""
"103","나인데이즈","","4688000","0.0","859","1","121","한국","한국",""
"104","내시","","1606000","0.0","803","1","32","한국","한국",""
"105","이조잔영","","1563000","0.0","774","1","18","한국","한국",""
"106","초대받은 사람들","1981-10-24","1542000","0.0","771","1","12","한국","한국",""
"107","제 2회 콕! 애니 Healing","","3714000","0.0","746","2","8","한국","한국",""
"108","SESIFF2018 제2기 영등포 초단편영화 아카데미","","4274000","0.0","713","2","2","한국","한국",""
"109","제 2회 콕! 애니 Feeling","","3515000","0.0","705","1","8","한국","한국",""
"109","범죄도시","2017-10-03","4139200","0.0","705","10","55","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트,(주)키위미디어그룹"
"111","추하 내사랑","1978-03-25","1356000","0.0","678","1","15","한국","한국,홍콩",""
"112","자유만세","1946-10-21","1268000","0.0","634","1","36","한국","한국",""
"113","이어도","","3411500","0.0","617","2","17","한국","한국",""
"114","로맨스그레이","","1230000","0.0","615","1","20","한국","한국",""
"115","시월애","2000-09-09","3026000","0.0","599","18","120","한국","한국","브에나비스타인터내셔널코리아"
"116","제 2회 콕! 애니 Killing","","2960500","0.0","594","2","7","한국","한국",""
"117","이 생명 다하도록","","1146000","0.0","573","1","31","한국","한국",""
"118","왕자 호동","","1023000","0.0","509","1","12","한국","한국",""
"119","동주","2016-02-17","4315000","0.0","494","2","3","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"120","SPFF 2018 얼음강+백서","","2380000","0.0","471","1","5","한국","한국",""
"121","양아치 느와르","2018-09-13","3822000","0.0","455","6","59","한국","한국","(주)영화사 그램"
"122","MSFF2018 희극지왕 3","","2686800","0.0","454","1","3","한국","한국",""
"123","점박이:한반도의 공룡3D","2012-01-26","3851400","0.0","453","2","5","한국","한국","(주)씨제이이엔엠"
"124","2018_hyukoh_24howtofindtrueloveandhappiness.proproj","","3288000","0.0","449","1","13","한국","한국",""
"125","MSFF2018 사랑에 관한 짧은 필름 1","","2622000","0.0","444","1","3","한국","한국",""
"126","SIFF2018-통일기획전 2","","3067000","0.0","439","3","5","한국","한국",""
"127","416 프로젝트 ""공동의 기억: 트라우마""","","2192500","0.0","437","3","17","한국","한국",""
"128","친구엄마 2018","2018-12-04","2573000","0.0","436","21","22","한국","한국","(주)소나무픽쳐스"
"129","동창회의 목적 3","2018-02-20","2290000","0.0","431","20","22","한국","한국","(주)소나무픽쳐스"
"130","즐거운 나의 집 101","","2135000","0.0","427","2","4","한국","한국",""
"131","국제시장","2014-12-17","2676000","0.0","424","1","6","한국","한국","(주)씨제이이엔엠"
"132","여사장","","795000","0.0","401","1","11","한국","한국",""
"133","MSFF2018 4만번의 구타 2","","2367000","0.0","400","1","3","한국","한국",""
"134","MSFF2018 비정성시 1","","2348400","0.0","394","1","3","한국","한국",""
"135","MSFF2018 비정성시 3","","2339200","0.0","392","1","3","한국","한국",""
"136","MSFF2018 사랑에 관한 짧은 필름 2","","2311300","0.0","387","1","3","한국","한국",""
"137","언더독","2019-01-16","3130000","0.0","382","1","3","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"138","MSFF2018 희극지왕 1","","2229700","0.0","375","1","3","한국","한국",""
"139","산딸기 5","1992-01-18","748000","0.0","374","1","14","한국","한국",""
"140","MSFF2018 희극지왕 2","","2226700","0.0","373","1","3","한국","한국",""
"141","MSFF2018 비정성시 4","","2194100","0.0","369","1","3","한국","한국",""
"142","금욕","1976-03-13","1868000","0.0","352","1","6","한국","한국","(주)프리즘웍스"
"143","2018 중앙영화제 일출","","1740000","0.0","348","2","3","한국","한국",""
"143","MSFF2018 4만번의 구타 1","","2055600","0.0","348","1","3","한국","한국",""
"145","서울의 지붕 밑","","692000","0.0","346","1","17","한국","한국",""
"146","암행어사와 흑두건","","696000","0.0","343","1","20","한국","한국",""
"147","감시자들","2013-07-03","2856000","0.0","342","1","2","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"148","노무현입니다","2017-05-25","2500000","0.0","340","1","3","한국","한국","CGV아트하우스,영화사 풀"
"149","착한 친구엄마","2018-10-08","1778000","0.0","336","19","20","한국","한국","(주)소나무픽쳐스"
"150","돼지꿈","","638000","0.0","333","1","6","한국","한국",""
"151","MSFF2018 비정성시 2","","1979900","0.0","332","1","3","한국","한국",""
"152","덕혜옹주","2016-08-03","1650000","0.0","330","2","2","한국","한국","롯데쇼핑㈜롯데엔터테인먼트"
"153","살인나비를 쫓는 여자","1979-12-08","2687500","0.0","318","1","4","한국","한국",""
"154","풍뎅이뎅이","2018-02-08","2001000","0.0","308","4","46","한국","한국","(주)콘텐츠판다"
"155","SIFF2018-개막식","","2149000","0.0","306","1","1","한국","한국",""
"155","꾼","2017-11-22","1539000","0.0","306","6","21","한국","한국","(주)쇼박스"
"157","MSFF2018 절대악몽 3","","1817400","0.0","305","1","2","한국","한국",""
"158","MSFF2018 사랑에 관한 짧은 필름 3","","1823000","0.0","304","1","3","한국","한국",""
"159","충녀","1972-10-06","2423500","0.0","303","1","5","한국","한국",""
"160","여동생 친구","2018-05-23","1451000","0.0","297","10","20","한국","한국","(주)케이알씨지"
"161","SIFF2018-폐막식","","2044000","0.0","296","1","1","한국","한국",""
"162","아가씨","2016-06-01","2901000","0.0","295","2","10","한국","한국","(주)씨제이이엔엠"
"163","여기자 20년","1978-11-12","586000","0.0","293","1","8","한국","한국",""
"164","박열","2017-06-28","1656000","0.0","291","1","2","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"164","구름은 흘러도","","582000","0.0","291","1","8","한국","한국",""
"166","명량","2014-07-30","2223000","0.0","285","1","8","한국","한국","(주)씨제이이엔엠"
"167","육체의 약속","1975-07-26","2232000","0.0","283","1","6","한국","한국",""
"168","이조 여인잔혹사","1969-05-02","560000","0.0","280","1","10","한국","한국",""
"169","마당을 나온 암탉","2011-07-28","558000","0.0","279","1","23","한국","한국","메가박스중앙(주),롯데쇼핑㈜롯데엔터테인먼트"
"170","가을비 우산속에","1979-08-23","556000","0.0","278","1","8","한국","한국",""
"171","어느 여대생의 고백","","552000","0.0","276","1","8","한국","한국",""
"172","아파트 생태계","","1424000","0.0","274","1","12","한국","한국",""
"173","우아한 거짓말","2014-03-13","1570000","0.0","270","1","2","한국","한국","CGV아트하우스"
"174","자유부인","1956-06-09","515000","0.0","264","1","9","한국","한국",""
"175","화녀 '82","1982-06-26","2090500","0.0","262","1","4","한국","한국",""
"176","만추","1982-02-28","516000","0.0","258","1","8","한국","한국",""
"177","옵티그래프","","1459000","0.0","247","1","7","한국","한국",""
"178","MSFF2018 절대악몽 1","","1446600","0.0","246","1","2","한국","한국",""
"178","해운대","2009-07-22","1257000","0.0","246","2","7","한국","한국","씨제이엔터테인먼트"
"180","맛있는 스와핑","2018-08-14","1183000","0.0","244","20","20","한국","한국","(주)케이알씨지"
"180","스와핑 민박집","2018-09-27","1183000","0.0","244","20","20","한국","한국","(주)케이알씨지"
"180","세 번째 엄마 무삭제판","2018-12-11","1183000","0.0","244","18","20","한국","한국","(주)케이알씨지"
"180","새 어린 엄마 - 무삭제판","2018-11-27","1183000","0.0","244","20","20","한국","한국","(주)케이알씨지"
"180","내 여자의 정사: 감독판","2018-06-19","1183000","0.0","244","20","20","한국","한국","(주)케이알씨지"
"180","향단이 나르샤 감독판","2018-06-20","1183000","0.0","244","20","20","한국","한국","(주)케이알씨지"
"180","음란 조선 기방","2018-07-04","1183000","0.0","244","10","20","한국","한국","(주)케이알씨지"
"180","국가 성생활 관리위원회-무삭제판","2018-12-13","1183000","0.0","244","20","20","한국","한국","(주)케이알씨지"
"180","야한 짓: 감독판","2018-05-29","1187000","0.0","244","20","20","한국","한국","(주)케이알씨지"
"180","중독: 관음증-감독판","2018-05-29","1187000","0.0","244","20","20","한국","한국","(주)케이알씨지"
"180","완전한 사육: 감금의 미학","2018-10-11","1183000","0.0","244","20","20","한국","한국","(주)케이알씨지"
"180","어린 새엄마-무삭제판","2018-10-24","1183000","0.0","244","20","20","한국","한국","(주)케이알씨지"
"180","맛있는 섹스 누나 친구-감독판","2018-04-17","1188000","0.0","244","20","20","한국","한국","(주)케이알씨지"
"180","마지막 정사: 여럿이 다같이-무삭제판","2018-10-23","1183000","0.0","244","20","20","한국","한국","(주)케이알씨지"
"180","김본좌의 야동남녀- 무삭제판","2018-11-14","1183000","0.0","244","20","20","한국","한국","(주)케이알씨지"
"180","아내의 외도: 감독판","2018-04-17","1188000","0.0","244","20","20","한국","한국","(주)케이알씨지"
"196","새 엄마의 선물 떡 - 무삭제판","2018-11-20","1178000","0.0","243","18","19","한국","한국","(주)케이알씨지"
"196","두번째 엄마2-무삭제판","2018-11-20","1178000","0.0","243","18","19","한국","한국","(주)케이알씨지"
"196","새로운 엄마친구-무삭제판","2018-11-20","1178000","0.0","243","18","19","한국","한국","(주)케이알씨지"
"199","내 엄마의 친구","2018-05-17","1292000","0.0","239","20","20","한국","한국","(주)소나무픽쳐스"
"199","착한 장모","2018-07-09","1292000","0.0","239","20","20","한국","한국","(주)소나무픽쳐스"
"199","야한 정사의 맛 - 무삭제판","2018-11-07","1178000","0.0","239","15","15","한국","한국","(주)케이알씨지"
"202","가려진 시간","2016-11-16","1190000","0.0","238","1","1","한국","한국","(주)쇼박스"
"203","얼굴이 아니고 마음입니다","1983-11-19","468000","0.0","234","1","8","한국","한국",""
"204","산딸기 6","1994-07-16","464000","0.0","232","1","11","한국","한국",""
"205","CaFF 2018 단편경쟁 1","","1150000","0.0","230","1","2","한국","한국",""
"205","연가시","2012-07-05","1150000","0.0","230","1","4","한국","한국","(주)씨제이이엔엠"
"205","타워","2012-12-25","1150000","0.0","230","1","4","한국","한국","(주)씨제이이엔엠"
"205","SIFF2018-경쟁단편 2","","1577500","0.0","230","1","3","한국","한국",""
"205","CaFF 2018 단편경쟁 3","","1150000","0.0","230","1","2","한국","한국",""
"210","SIDOF2018_명호/통금/페미니스트와 휴머니스트","","1125000","0.0","225","1","2","한국","한국",""
"210","SIFF2018-통일기획전 1","","1563800","0.0","225","2","4","한국","한국",""
"212","사돈처녀","2018-12-14","1046000","0.0","223","20","20","한국","한국","(주)컨텐츠 빌리지"
"213","SIFF2018-특별단편 5","","1484000","0.0","222","1","2","한국","한국",""
"213","MSFF2018 절대악몽 2","","1324800","0.0","222","1","2","한국","한국",""
"215","SIFF2018-경쟁단편 4","","1493700","0.0","219","1","3","한국","한국",""
"216","MSFF2018 미래에 관한 단상들 1","","1311000","0.0","218","1","2","한국","한국",""
"217","하동채복: 두 사람의 노래","","1080000","0.0","216","1","4","한국","한국",""
"218","길소뜸","1986-04-05","426000","0.0","213","1","14","한국","한국",""
"219","건축학개론","2012-03-22","1073000","0.0","212","9","58","한국","한국","롯데쇼핑㈜롯데엔터테인먼트"
"220","SPFF 2018 폐막작(단편 쇼케이스)","","1530000","0.0","209","2","2","한국","한국",""
"220","관계의 의미","","1130000","0.0","209","1","28","한국","한국",""
"222","잊혀진 이야기","","1112000","0.0","208","1","35","한국","한국",""
"223","젊은엄마네하숙집","2018-09-13","894000","0.0","204","20","20","한국","한국","(주)로드하우스"
"224","MSFF2018 전년도수상작 3","","1213400","0.0","203","1","2","한국","한국",""
"224","SIFF2018-경쟁단편 5","","1390000","0.0","203","1","3","한국","한국",""
"226","나쁜 엄마","2018-04-26","1107000","0.0","201","18","20","한국","한국","(주)투모션"
"226","여고괴담 두번째 이야기","1999-12-24","1474000","0.0","201","1","3","한국","한국",""
"228","SIDOF2018_친구들/불편한영화제/도망치는 것은 비겁하지만 도움이 된다","","1000000","0.0","200","1","2","한국","한국",""
"229","예쁜누나","2018-10-18","876000","0.0","198","20","20","한국","한국","(주)마이애미미디어"
"230","초대녀 2","2018-12-28","1424000","0.0","196","20","22","한국","한국","(주)컨텐츠 빌리지"
"231","MSFF2018 전년도수상작 1","","1161600","0.0","194","1","2","한국","한국",""
"232","어린 처제","2018-05-04","1050000","0.0","190","20","21","한국","한국","(주)컨텐츠 빌리지"
"233","SIFF2018-경쟁단편 1","","1298300","0.0","189","1","3","한국","한국",""
"233","SIFF2018-선택단편 3","","1265200","0.0","189","1","3","한국","한국",""
"235","여동생 커플 훔쳐보기","2018-04-19","1065000","0.0","188","20","20","한국","한국","(주)로이테미디어"
"235","2018 중앙영화제 아침","","940000","0.0","188","1","2","한국","한국",""
"235","2018 중앙영화제 일몰","","940000","0.0","188","1","2","한국","한국",""
"235","2018 중앙영화제 저녁","","940000","0.0","188","1","2","한국","한국",""
"235","SIFF2018-경쟁단편 3","","1279200","0.0","188","1","3","한국","한국",""
"240","수상한 노래방","2018-08-09","1026000","0.0","187","20","20","한국","한국","(주)투모션"
"241","MSFF2018 심야상영","","1842000","0.0","185","1","1","한국","한국",""
"242","섹스 인 더 게임","2018-03-28","1021000","0.0","184","20","20","한국","한국","영드래곤 미디어"
"243","어린 누나","2018-03-07","1019000","0.0","183","20","20","한국","한국","(주)컨텐츠 빌리지"
"243","처녀 사냥","2018-01-31","1019000","0.0","183","19","20","한국","한국","(주)컨텐츠 빌리지"
"245","엄마 애인","2018-01-29","1012000","0.0","182","20","20","한국","한국","(주)에이블엔터테인먼트"
"246","어린 이모","2018-05-09","1000000","0.0","180","20","20","한국","한국","(주)컨텐츠 빌리지"
"246","초대녀","2018-06-05","996000","0.0","180","21","21","한국","한국","(주)컨텐츠 빌리지"
"246","형님 아내4(우주공주 춘향)","2018-04-25","995000","0.0","180","20","21","한국","한국","이돌영화사"
"246","너는 결코 서둘지 말라","","1219700","0.0","180","1","3","한국","한국",""
"246","장수상회","2015-04-09","1042500","0.0","180","1","8","한국","한국","(주)씨제이이엔엠"
"246","화끈한 홈서비스","2018-04-24","1000000","0.0","180","20","20","한국","한국","(주)제이에이와이이엔터테인먼트"
"246","암살","2015-07-22","900000","0.0","180","1","1","한국","한국","(주)쇼박스"
"246","딸의 애인","2018-05-04","995000","0.0","180","20","20","한국","한국","(주)컨텐츠 빌리지"
"254","교회누나","2018-06-22","993000","0.0","179","20","20","한국","한국","(주)엔트리미디어"
"254","어린 엄마","2018-01-10","997000","0.0","179","20","20","한국","한국","(주)에이블엔터테인먼트"
"254","음란한 모델","2018-07-19","991000","0.0","179","20","20","한국","한국","(주)제이에이와이이엔터테인먼트"
"254","어린 누나 2","2018-11-01","988000","0.0","179","19","21","한국","한국","(주)컨텐츠 빌리지"
"254","첫경험","2018-01-10","998000","0.0","179","19","20","한국","한국","(주)컨텐츠 빌리지"
"254","과외의 추억","2018-09-07","989000","0.0","179","20","21","한국","한국","스마일컨텐츠"
"260","이웃집 아내","2018-10-25","992000","0.0","178","20","20","한국","한국","라온컴퍼니"
"260","어린 처형","2018-10-25","992000","0.0","178","20","20","한국","한국","(주)컨텐츠 빌리지"
"260","어린 처제 2","2018-08-14","991000","0.0","178","20","20","한국","한국","(주)컨텐츠 빌리지"
"260","더티웨딩","2018-08-16","991000","0.0","178","20","20","한국","한국","(주)콘텐츠윙"
"260","조건아빠: 슈가대디","2018-10-15","992000","0.0","178","20","20","한국","한국","(주)가온콘텐츠"
"265","맛있는 아내","2018-10-11","833000","0.0","177","20","20","한국","한국","(주)나우콘텐츠"
"265","우리가족같이","2018-10-29","976000","0.0","177","19","19","한국","한국","(주)투모션"
