"순위","영화명","개봉일","매출액","매출액 점유율","관객수","스크린수","상영횟수","대표국적","국적","배급사"
"24","뽀로로 극장판 드래곤캐슬 대모험","2022-07-28","4192060075","0.006999999999999999","447710","748","17846","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"25","특송","2022-01-12","4172193200","0.006999999999999999","443177","996","48006","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"26","니 부모 얼굴이 보고 싶다","2022-04-27","3949569280","0.0060","416523","1008","39190","한국","한국","(주)마인드마크"
"27","리멤버","2022-10-26","3969817717","0.0060","412778","1189","51985","한국","한국","(주)에이스메이커무비웍스"
"28","뜨거운 피","2022-03-23","3782750970","0.0060","398090","1279","53956","한국","한국","(주)스튜디오디에이치엘,(주)키다리스튜디오"
"29","신비아파트 극장판 차원도깨비와 7개의 세계","2022-12-14","3417319076","0.0060","356783","686","12996","한국","한국","(주)씨제이이엔엠"
"30","탄생","2022-11-30","3027962441","0.0050","335938","690","20129","한국","한국","씨제이 씨지브이(CJ CGV)(주),(주)레드아이스 엔터테인먼트"
"31","극장판 헬로카봇: 수상한 마술단의 비밀","2022-09-28","2140400817","0.0030","228380","790","12678","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"32","극장판 뽀로로와 친구들: 바이러스를 없애줘!","2022-12-01","1740432400","0.0030","193344","380","8605","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"33","극장판 엄마 까투리: 도시로 간 까투리 가족","2022-09-08","1597219099","0.0030","172165","616","9318","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"34","앵커","2022-04-20","1651791610","0.0030","171255","1032","26638","한국","한국","(주)에이스메이커무비웍스"
"35","공기살인","2022-04-22","1473339250","0.0020","158265","756","20626","한국","한국","TCO(주)더콘텐츠온,씨제이 씨지브이(CJ CGV)(주)"
"36","젠틀맨","2022-12-28","1421084655","0.0020","152558","751","9229","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"37","해피 뉴 이어","2021-12-29","1183820530","0.0020","122596","771","11274","한국","한국","(주)씨제이이엔엠,주식회사 티빙"
"38","극장판 안녕 자두야: 제주도의 비밀","2022-01-27","1071861980","0.0020","121648","618","13714","한국","한국","(주)씨제이이엔엠"
"39","서울괴담","2022-04-27","1076281490","0.0020","112725","474","9027","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"40","스텔라","2022-04-06","871870300","0.0010","97312","690","17698","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"41","인민을 위해 복무하라","2022-02-23","709334190","0.0010","79105","598","12221","한국","한국","(주)제이앤씨미디어그룹"
"42","리미트","2022-08-31","637399902","0.0010","68097","687","13037","한국","한국","TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹"
"43","엔시티 드림 더 무비 : 인 어 드림","2022-11-30","1239999100","0.0020","62018","103","2445","한국","한국","씨제이포디플렉스 주식회사"
"44","더 킬러: 죽어도 되는 아이","2022-07-13","601780660","0.0010","60175","314","4090","한국","한국","(주)아이에이치큐,(주)영화사 륙,(주)씨네필운"
"45","시맨틱 에러: 더 무비","2022-08-31","656057000","0.0010","59314","57","1269","한국","한국","주식회사 왓챠"
"46","인생은 뷰티풀: 비타돌체","2022-09-07","1667323500","0.0030","52969","107","1540","한국","한국","씨제이 씨지브이(CJ CGV)(주),씨제이포디플렉스 주식회사"
"47","컴백홈","2022-10-05","455749079","0.0010","51404","603","8970","한국","한국","(주)제이앤씨미디어그룹"
"48","세븐틴 파워 오브 러브 : 더 무비","2022-04-20","967402500","0.0020","48383","151","2897","한국","한국","씨제이포디플렉스 주식회사,씨지브이 아이스콘"
"49","귀못","2022-10-19","358073700","0.0010","42342","208","4441","한국","한국","와이드 릴리즈(주)"
"50","뒤틀린 집","2022-07-13","331549100","0.0010","34886","156","2128","한국","한국","(주)스튜디오디에이치엘"
"51","쥬라기캅스 극장판: 공룡시대 대모험","2022-09-07","245577088","0.0","26805","453","2984","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"52","안녕하세요","2022-05-25","186265360","0.0","25450","297","2792","한국","한국","(주)디스테이션"
"53","극장판 검정고무신 : 즐거운 나의 집","2022-10-06","219406100","0.0","24465","232","2146","한국","한국","(주)대교 미디어콘텐츠사업본부,(주)블루라벨픽쳐스"
"54","뿌까의 짜장면파티","2022-07-04","143231500","0.0","23741","34","577","한국","한국","(주)에픽캔"
"55","유포자들","2022-11-23","154485500","0.0","23682","123","1987","한국","한국","와이드 릴리즈(주)"
"56","스위치","2023-01-04","220588884","0.0","23148","412","626","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"57","비욘드라이브 더 무비 : 엔시티 레조넌스","2022-01-12","341407500","0.0010","22726","34","525","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"58","프린세스 아야","2022-09-21","162670896","0.0","20761","348","2347","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"59","한산 리덕스","2022-11-16","169259176","0.0","19314","202","2764","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"60","광대: 소리꾼","2022-02-24","130972770","0.0","17143","116","1062","한국","한국","트윈플러스파트너스(주)"
"61","헤이지니&럭키강이 비밀의 문","2022-12-01","133990363","0.0","14478","282","1533","한국","한국","(주)영화사 그램,(주)플레이그램"
"62","피는 물보다 진하다","2022-05-25","90700500","0.0","14201","78","981","한국","한국","(주)이놀미디어"
"63","뜨거운 피: 디 오리지널","2022-05-26","111999200","0.0","13854","59","180","한국","한국","(주)스튜디오디에이치엘,(주)키다리스튜디오"
"64","심야카페: 미씽 허니","2022-11-17","98978194","0.0","13682","174","1307","한국","한국","(주)영화특별시에스엠씨"
"65","장민호 드라마 최종회","2022-01-24","223662200","0.0","11687","81","839","한국","한국","씨제이 씨지브이(CJ CGV)(주),씨지브이 아이스콘"
"66","엑스칼리버 더 뮤지컬 다큐멘터리: 도겸의 찬란한 여정","2022-10-05","261746000","0.0","11305","31","295","한국","한국","씨제이포디플렉스 주식회사"
"67","EBS 댄스파티!","","60862000","0.0","10244","21","219","한국","한국","(주)에픽캔"
"68","위대한 침묵","2022-06-29","94328670","0.0","10098","48","607","한국","한국","(주)지티지그룹,와이드 릴리즈(주)"
"69","비욘드 라이브 더 무비: 엑소의 사다리 타고 세계여행3","2022-07-27","149441500","0.0","9060","18","331","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"70","비욘드 라이브 더 무비 : 샤이니 월드","2022-06-29","133198500","0.0","8325","13","172","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"71","십센치 : 권정열 인 시네마","2022-10-08","182562000","0.0","7977","20","187","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"72","유체이탈자","2021-11-24","43161000","0.0","7831","6","92","한국","한국","주식회사 에이비오엔터테인먼트,메가박스중앙(주) 플러스엠 엔터테인먼트"
"73","에이핑크 스페셜 무비 : 혼","","34988500","0.0","6995","36","503","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"74","모가디슈","2021-07-28","43426896","0.0","5218","96","1315","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"75","B컷","2022-03-30","36525500","0.0","4763","84","1042","한국","한국","TCO(주)더콘텐츠온"
"76","로보카폴리 안전교실 교통편","2022-09-19","27590000","0.0","4597","16","64","한국","한국","(주)로이비쥬얼"
"77","블루버스데이","2022-01-19","46533900","0.0","4394","43","465","한국","한국","씨제이 씨지브이(CJ CGV)(주),씨지브이 아이스콘"
"78","에이비식스 : 테이크 어 챈스","2022-10-05","43579000","0.0","4358","16","212","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"79","4DX 문유","2022-10-12","33377500","0.0","3869","29","855","한국","한국","씨제이포디플렉스 주식회사"
"80","살인청부업자","2022-11-03","28972999","0.0","3826","50","132","한국","한국","(주)피터팬픽쳐스"
"81","연애 빠진 로맨스","2021-11-24","31874190","0.0","3706","107","435","한국","한국","(주)씨제이이엔엠"
"82","스타게이저: 아스트로스코프","2022-10-27","70676000","0.0","3534","31","322","한국","한국","씨지브이 아이스콘"
"83","EBS친구들 씽씽 댄스파티","2022-09-20","20555000","0.0","3393","6","78","한국","한국","(주)에픽캔"
"84","튜브펫주식회사","2022-12-08","25999499","0.0","3216","55","159","한국","한국","(주)지티지그룹,와이드 릴리즈(주)"
"85","박쥐","2009-04-30","30949000","0.0","2723","15","142","한국","한국,미국,호주","씨제이엔터테인먼트"
"86","핑크퐁과 아기상어의 월드투어쇼","2022-05-28","25221000","0.0","2433","39","233","한국","한국","씨지브이 아이스콘"
"87","부기나이트","2022-04-28","15353370","0.0","2340","23","216","한국","한국","(주)라온컴퍼니플러스"
"88","The CMR2022 CMR 수상작 특별전 2","","12201000","0.0","1743","2","14","한국","한국",""
"89","히든","2022-05-25","12574990","0.0","1671","51","284","한국","한국","(주)박수엔터테인먼트"
"90","핸썸","2022-07-13","12043500","0.0","1503","37","188","한국","한국","(주)박수엔터테인먼트"
"91","오! 문희","2020-09-02","9073000","0.0","1454","3","16","한국","한국","CGV아트하우스"
"92","김광석, 못다 한 이야기","","10820000","0.0","1308","27","321","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"93","이진혁 : 애프터 사이트","","10328000","0.0","1291","3","44","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"94","불한당: 나쁜 놈들의 세상","2017-05-17","12427600","0.0","1285","2","39","한국","한국","(주)씨제이이엔엠"
"95","뮤지컬","2022-11-02","25620000","0.0","1281","10","81","한국","한국","주식회사 홍컴퍼니"
"96","The CMR2022 이언희의 큐레이션 2","","8449000","0.0","1207","3","14","한국","한국",""
"97","The CMR2022 강대규의 큐레이션 2","","7728000","0.0","1104","4","11","한국","한국",""
"98","나는 드리핀이다","","8232000","0.0","1029","7","42","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"99","데드캠핑 더라이브","2022-05-12","5000000","0.0","1000","50","150","한국","한국","(주)그노스,(주)다날엔터테인먼트"
"100","기적","2021-09-15","5524600","0.0","967","10","90","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"101","아부쟁이","2022-06-16","8617000","0.0","896","41","144","한국","한국","시네마 뉴원"
"102","보통의 용기","2022-06-30","6896600","0.0","894","8","159","한국","한국","(주)드림팩트엔터테인먼트"
"103","포 언투 어스","2022-01-09","7920000","0.0","880","1","6","한국","한국","(사)그라시아스합창단"
"104","콘서트를 지켜라","2022-08-18","8126000","0.0","826","19","81","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"105","부산행:익스텐디드","2020-07-01","7662000","0.0","784","34","222","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"106","인연을 긋다","2022-05-26","3419000","0.0","718","12","154","한국","한국","시네마 뉴원"
"107","The CMR2022 이권의 큐레이션 1","","5019000","0.0","717","3","9","한국","한국",""
"108","증인","2019-02-13","5021000","0.0","683","1","7","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"109","The CMR2022 강대규의 큐레이션 1","","4767000","0.0","681","2","8","한국","한국",""
"110","제18회 프라이드스크린 폐막","","4512000","0.0","564","1","4","한국","한국",""
"111","창극 변강쇠 점 찍고 옹녀","2022-02-03","4910300","0.0","558","13","111","한국","한국","(주)이놀미디어"
"112","오싹한 동거","2022-08-17","5120000","0.0","542","5","56","한국","한국","(주)컨택트미디어"
"113","엑시트","2019-07-31","5006000","0.0","539","34","180","한국","한국","(주)씨제이이엔엠"
"114","백두산","2019-12-19","4624500","0.0","518","33","177","한국","한국","(주)씨제이이엔엠,(주)덱스터스튜디오"
"114","The CMR2022 장철수의 큐레이션 2","","3626000","0.0","518","2","7","한국","한국",""
"116","부활","2020-07-09","3424000","0.0","503","1","14","한국","한국","(주)중헌홀딩스"
"117","말모이","2019-01-09","3420000","0.0","500","1","7","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"118","반도","2020-07-15","4745500","0.0","499","35","183","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"119","국제시장","2014-12-17","3013500","0.0","498","2","9","한국","한국","(주)씨제이이엔엠"
"120","보이스","2021-09-15","3213000","0.0","459","2","4","한국","한국","(주)씨제이이엔엠"
"121","The CMR2022 장철수의 큐레이션 1","","3122000","0.0","446","3","7","한국","한국",""
"122","나의 특별한 형제","2019-05-01","2870000","0.0","441","1","5","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"123","몬스타엑스 : 더 드리밍","2021-12-08","5759500","0.0","425","14","50","한국","한국","씨제이포디플렉스 주식회사"
"124","감쪽같은 그녀","2019-12-04","2050000","0.0","410","1","4","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"125","장한몽","","812000","0.0","406","1","15","한국","한국",""
"126","제3회 충북교육영화제: 1부","","3200000","0.0","400","1","2","한국","한국",""
"126","갖고싶은 형수님","","2000000","0.0","400","20","20","한국","한국","두리컴"
"126","타이거마스크","2021-12-30","2440270","0.0","400","18","116","한국","한국","(주)그노스,(주)다날엔터테인먼트"
"129","지옥화","1958-04-20","819500","0.0","390","1","19","한국","한국",""
"130","강릉","2021-11-10","3676500","0.0","387","1","2","한국","한국","(주)스튜디오 산타클로스엔터테인먼트,(주)아센디오,(주)제이앤씨미디어그룹"
"131","The CMR2022 이권의 큐레이션 2","","2674000","0.0","382","3","6","한국","한국",""
"132","팬픽에서 연애까지","2022-12-22","2723500","0.0","367","18","35","한국","한국","(주)이놀미디어"
"133","피아골","1955-09-23","710000","0.0","355","1","9","한국","한국",""
"134","기생충","2019-05-30","3281700","0.0","350","8","51","한국","한국","(주)씨제이이엔엠"
"135","천년의 노래, 리버스","2022-01-13","3224300","0.0","349","10","49","한국","한국","(주)이놀미디어"
"136","종각","","686000","0.0","343","1","9","한국","한국",""
"137","가무악칠채","2022-03-17","2890000","0.0","337","10","43","한국","한국","(주)케빈앤컴퍼니"
"138","이조잔영","","666000","0.0","333","1","12","한국","한국",""
"139","창극 춘향","2022-11-03","2787500","0.0","316","12","76","한국","한국","(주)이놀미디어"
"140","심장소리","","2241000","0.0","303","1","2","한국","한국",""
"140","꼬방동네 사람들","1982-07-17","3796000","0.0","303","4","13","한국","한국",""
"140","내시","","606000","0.0","303","1","11","한국","한국",""
"143","캐리와 슈퍼콜라","2023-01-18","3993000","0.0","295","1","1","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"144","SIFF2022 선택단편2","","2312000","0.0","289","1","3","한국","한국",""
"144","The CMR2022 이언희의 큐레이션 1","","2023000","0.0","289","2","5","한국","한국",""
"146","기쁜 우리 젊은 날","1987-05-02","4032000","0.0","287","3","19","한국","한국",""
"147","제4회 용산청년영화제 이음시네마","","4196000","0.0","284","1","3","한국","한국",""
"148","이조 여인잔혹사","1969-05-02","281000","0.0","281","1","9","한국","한국",""
"149","SIFF2022 단편경쟁5","","2216000","0.0","277","1","3","한국","한국",""
"150","변호인","2013-12-18","1965000","0.0","276","1","6","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"151","흑권","1973-09-09","546000","0.0","273","1","9","한국","한국",""
"151","그것만이 내 세상","2018-01-17","2250000","0.0","273","1","2","한국","한국","(주)씨제이이엔엠"
"153","SIFF2022 선택단편3","","2176000","0.0","272","1","3","한국","한국",""
"154","왕자 호동","","538000","0.0","269","1","9","한국","한국",""
"155","SIFF2022 단편경쟁3","","2144000","0.0","268","1","3","한국","한국",""
"156","안나 카레니나","2018-06-29","2412000","0.0","263","1","9","한국","한국","(주)비프로"
"157","언더독","2019-01-16","2096000","0.0","262","1","2","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"158","젊은 알바의 맛","2022-05-06","1291000","0.0","261","20","21","한국","한국","노바엔터테인먼트"
"158","검스녀 젊은엄마","2022-03-08","1316000","0.0","261","21","23","한국","한국","노바엔터테인먼트"
"160","맛있는 여동생","2022-01-11","1315000","0.0","259","20","20","한국","한국","(주)로드하우스"
"161","오케이 마담","2020-08-12","1470000","0.0","254","1","2","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"162","하윤경 배우전(인디스데이)","","2685000","0.0","253","1","7","한국","한국",""
"163","울렁울렁 울렁대는 가슴안고","","750000","0.0","250","1","10","한국","한국",""
"164","SIFF2022 페스티벌초이스 단편5","","1992000","0.0","249","1","2","한국","한국",""
"165","다녀와요, 다녀왔습니다","2022-04-21","2175000","0.0","247","9","40","한국","한국","(주)케빈앤컴퍼니"
"166","두개의 눈","2022-06-23","1987500","0.0","244","9","43","한국","한국","(주)이놀미디어"
"167","고래사냥","1984-03-31","2905000","0.0","235","3","28","한국","한국","(유)조이앤시네마"
"168","SIFF2022 단편경쟁4","","1872000","0.0","234","1","3","한국","한국",""
"169","명량","2014-07-30","1240000","0.0","233","2","6","한국","한국","(주)씨제이이엔엠"
"170","초대받은 사람들","1981-10-24","458000","0.0","229","1","18","한국","한국",""
"171","제18회 프라이드스크린 섹션 3. 데이지","","1808000","0.0","226","1","2","한국","한국",""
"172","몬테크리스토: 더 뮤지컬 라이브","2021-03-19","2830000","0.0","225","2","6","한국","한국","씨지브이 아이스콘,씨제이포디플렉스 주식회사"
"173","SIFF2022 단편경쟁2","","1792000","0.0","224","1","3","한국","한국",""
"174","마지막부자 최준","2022-05-06","2640000","0.0","220","1","1","한국","한국","주식회사 케이엠스타"
"175","SIFF2022 단편경쟁7","","1752000","0.0","219","1","3","한국","한국",""
"176","이상한 나라의 아빠","2022-06-22","2695200","0.0","217","9","56","한국","한국","(주)더존크리에이티브"
"177","고령화 가족","2013-05-09","1728000","0.0","216","1","1","한국","한국","(주)씨제이이엔엠"
"178","SIPFF2022 색, 동, 영, 화!","","2150000","0.0","215","1","1","한국","한국",""
"179","DIFF2022 경쟁1","","1112000","0.0","214","1","3","한국","한국",""
"180","제18회 프라이드스크린 개막","","1696000","0.0","212","1","2","한국","한국",""
"181","DIFF2022 경쟁12","","1080000","0.0","210","1","3","한국","한국",""
"181","리틀 포레스트","2018-02-28","1200000","0.0","210","1","3","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"183","DIFF2022 경쟁7","","1072000","0.0","209","1","3","한국","한국",""
"184","늑대소년","2012-10-31","1656000","0.0","207","1","1","한국","한국","(주)씨제이이엔엠"
"184","미쓰백","2018-10-11","1656000","0.0","207","1","1","한국","한국","(주)리틀빅픽쳐스"
"186","제3회 충북교육영화제: 3부","","1600000","0.0","200","1","1","한국","한국",""
"186","아이 캔 스피크","2017-09-21","2000000","0.0","200","1","4","한국","한국","(주)마노엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스"
"186","제3회 충북교육영화제: 4부","","1600000","0.0","200","1","1","한국","한국",""
"186","DIFF2022 미드나잇 시네마","","1000000","0.0","200","1","2","한국","한국",""
"186","제3회 충북교육영화제: 2부","","1600000","0.0","200","1","1","한국","한국",""
"186","미망인","1955-12-10","1000000","0.0","200","1","2","한국","한국",""
"186","DIFF2022 개막작","","1000000","0.0","200","1","2","한국","한국",""
"193","마당을 나온 암탉","2011-07-28","1526000","0.0","199","1","5","한국","한국","메가박스중앙(주),롯데쇼핑㈜롯데엔터테인먼트"
"194","더 킹","2017-01-18","1905000","0.0","195","1","3","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"194","SIPFF2022 한국단편경쟁 3","","1950000","0.0","195","1","2","한국","한국",""
"196","태극기 휘날리며","2004-02-05","1250000","0.0","190","1","1","한국","한국","(주)제이앤씨미디어그룹,와이드 릴리즈(주),(주)다자인소프트,(주)쇼박스"
"196","살인의 추억","2003-04-25","949500","0.0","190","1","3","한국","한국","씨제이엔터테인먼트"
"196","명색이 아프레걸","2022-05-26","1886500","0.0","190","11","58","한국","한국","(주)케빈앤컴퍼니"
"199","SIFF2022 단편경쟁1","","1488000","0.0","186","1","3","한국","한국",""
"200","SIFF2022 단편경쟁6","","1480000","0.0","185","1","3","한국","한국",""
"201","서울의 지붕 밑","","337000","0.0","184","1","19","한국","한국",""
"201","구름은 흘러도","","468000","0.0","184","1","9","한국","한국",""
"203","초록물고기","1997-02-07","1355000","0.0","183","1","3","한국","한국","(주)시네마서비스"
"204","#해시태그","2022-06-01","2205600","0.0","173","8","49","한국","한국","(주)더존크리에이티브"
"205","신세계","2013-02-21","2544000","0.0","172","1","1","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"206","제18회 프라이드스크린 섹션 7. 물망초","","1360000","0.0","170","1","2","한국","한국",""
"207","아내가 결혼했다","2008-10-23","1336000","0.0","167","1","1","한국","한국","씨제이엔터테인먼트"
"207","계춘할망","2016-05-19","1336000","0.0","167","1","1","한국","한국","(주)콘텐츠지오"
"207","공동경비구역 JSA","2000-09-08","919000","0.0","167","1","4","한국","한국","씨제이엔터테인먼트"
"210","인디플렉스 데이 1. 배우 출신 감독전","","1473000","0.0","165","1","1","한국","한국",""
"211","어린 의뢰인","2019-05-22","2106000","0.0","162","1","2","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"212","강철비2: 정상회담","2020-07-29","960000","0.0","160","3","3","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"212","CJ도너스캠프 청소년 문화동아리 SHOWCASE: 패션,뷰티 부문","","1440000","0.0","160","1","1","한국","한국",""
"212","SISFF2022 한국단편경쟁 2","","960000","0.0","160","1","2","한국","한국",""
"212","CJ도너스캠프 청소년 문화동아리 SHOWCASE: 요리 부문","","1440000","0.0","160","1","1","한국","한국",""
"212","CJ도너스캠프 청소년 문화동아리 SHOWCASE: 음악 부문","","1440000","0.0","160","1","1","한국","한국",""
"212","CJ도너스캠프 청소년 문화동아리 SHOWCASE: 영화 부문","","1440000","0.0","160","1","1","한국","한국",""
"212","CJ도너스캠프 청소년 문화동아리 SHOWCASE: 공연 부문","","1440000","0.0","160","1","1","한국","한국",""
"212","CJ도너스캠프 청소년 문화동아리 SHOWCASE: 방송 부문","","1440000","0.0","160","1","1","한국","한국",""
"220","해운대","2009-07-22","795000","0.0","159","1","3","한국","한국","씨제이엔터테인먼트"
"221","김재화 배우전 - 단편모음","","1501500","0.0","158","6","42","한국","한국",""
"221","자산어보","2021-03-31","790000","0.0","158","1","2","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"223","연평해전","2015-06-24","770000","0.0","154","1","1","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"224","부산행","2016-07-20","765000","0.0","153","1","3","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"225","BLIFF2022 한국 단편경쟁 1","","1600000","0.0","150","1","2","한국","한국",""
"225","제16회 안양여성인권영화제 1회차","","1200000","0.0","150","1","1","한국","한국",""
"225","SIFF2022 페스티벌초이스 단편4","","1200000","0.0","150","1","2","한국","한국",""
"225","BLIFF2022 한국 단편경쟁 2","","1600000","0.0","150","1","2","한국","한국",""
"229","부스럭","","1326000","0.0","149","1","1","한국","한국",""
"230","겨울에 만나","","1184000","0.0","148","1","2","한국","한국",""
"231","삼진그룹 영어토익반","2020-10-21","1070000","0.0","147","1","3","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"232","시월애","2000-09-09","1439000","0.0","145","1","9","한국","한국","브에나비스타인터내셔널코리아"
"233","SIPFF2022 한국단편경쟁 4","","1440000","0.0","144","1","2","한국","한국",""
"234","버닝","2018-05-17","1195000","0.0","142","1","2","한국","한국","CGV아트하우스"
"234","무뢰한","2015-05-27","2098000","0.0","142","1","1","한국","한국","CGV아트하우스"
"236","SIFF2022 심야상영 밤새 GO","","2115000","0.0","141","1","1","한국","한국",""
"237","SISFF2022 한국단편경쟁 6","","810000","0.0","135","1","2","한국","한국",""
"237","오렌지필름 기획전 - 지그재그","","864000","0.0","135","2","5","한국","한국",""
"239","DIFF2022 경쟁11","","760000","0.0","133","1","2","한국","한국",""
"240","이 생명 다하도록","","267000","0.0","132","1","19","한국","한국",""
"241","레드슈즈","2019-07-25","650000","0.0","130","1","1","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"242","DIFF2022 경쟁5","","732000","0.0","129","1","2","한국","한국",""
"243","DIFF2022 경쟁3","","721000","0.0","128","1","2","한국","한국",""
"244","정","2000-06-17","1463500","0.0","126","3","17","한국","한국","영화인"
"244","SIPFF2022 한국단편-비경쟁 3","","1260000","0.0","126","1","2","한국","한국",""
"246","핑크퐁 시네마 콘서트 : 우주대탐험","2020-01-30","834000","0.0","124","1","3","한국","한국","더핑크퐁컴퍼니(주)"
"247","극장판 미니특공대: 햄버거괴물의 습격","2020-09-30","615000","0.0","123","2","4","한국","한국","(주)리틀빅픽쳐스"
"248","SIFF2022 선택단편1","","976000","0.0","122","1","3","한국","한국",""
"248","DIFF2022 경쟁6","","675000","0.0","122","1","2","한국","한국",""
